"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1838","23","Level 4 & Above",">30 - 100","177.65","Q3 2020"
"1839","23","Level 4 & Above",">100 - 300","178.60","Q3 2020"
"1840","23","Level 4 & Above",">300","NA","Q3 2020"
"1841","23","B1 & Below","30 & Below","344.11","Q4 2020"
"1842","23","B1 & Below",">30 - 100","289.97","Q4 2020"
"1843","23","B1 & Below",">100 - 300","NA","Q4 2020"
"1844","23","B1 & Below",">300","NA","Q4 2020"
"1845","23","Level 1","30 & Below","226.04","Q4 2020"
"1846","23","Level 1",">30 - 100","154.92","Q4 2020"
"1847","23","Level 1",">100 - 300","127.36","Q4 2020"
"1848","23","Level 1",">300","NA","Q4 2020"
"1849","23","Level 2 & 3","30 & Below","215.06","Q4 2020"
"1850","23","Level 2 & 3",">30 - 100","84.76","Q4 2020"
"1851","23","Level 2 & 3",">100 - 300","86.14","Q4 2020"
"1852","23","Level 2 & 3",">300","47.97","Q4 2020"
"1853","23","Level 4 & Above","30 & Below","NA","Q4 2020"
"1854","23","Level 4 & Above",">30 - 100","NA","Q4 2020"
"1855","23","Level 4 & Above",">100 - 300","NA","Q4 2020"
"1856","23","Level 4 & Above",">300","NA","Q4 2020"
"1857","23","B1 & Below","30 & Below","426.89","Q1 2021"
"1858","23","B1 & Below",">30 - 100","216.29","Q1 2021"
"1859","23","B1 & Below",">100 - 300","NA","Q1 2021"
"1860","23","B1 & Below",">300","NA","Q1 2021"
"1861","23","Level 1","30 & Below","349.89","Q1 2021"
"1862","23","Level 1",">30 - 100","205.62","Q1 2021"
"1863","23","Level 1",">100 - 300","NA","Q1 2021"
"1864","23","Level 1",">300","NA","Q1 2021"
"1865","23","Level 2 & 3","30 & Below","116.32","Q1 2021"
"1866","23","Level 2 & 3",">30 - 100","218.40","Q1 2021"
"1867","23","Level 2 & 3",">100 - 300","NA","Q1 2021"
"1868","23","Level 2 & 3",">300","NA","Q1 2021"
"1869","23","Level 4 & Above","30 & Below","NA","Q1 2021"
"1870","23","Level 4 & Above",">30 - 100","NA","Q1 2021"
"1871","23","Level 4 & Above",">100 - 300","NA","Q1 2021"
"1872","23","Level 4 & Above",">300","NA","Q1 2021"
"1873","23","B1 & Below","30 & Below","334.88","Q2 2021"
"1874","23","B1 & Below",">30 - 100","194.46","Q2 2021"
"1875","23","B1 & Below",">100 - 300","259.51","Q2 2021"
"1876","23","B1 & Below",">300","NA","Q2 2021"
"1877","23","Level 1","30 & Below","230.94","Q2 2021"
"1878","23","Level 1",">30 - 100","183.94","Q2 2021"
"1879","23","Level 1",">100 - 300","113.06","Q2 2021"
"1880","23","Level 1",">300","NA","Q2 2021"
"1881","23","Level 2 & 3","30 & Below","276.83","Q2 2021"
"1882","23","Level 2 & 3",">30 - 100","233.52","Q2 2021"
"1883","23","Level 2 & 3",">100 - 300","NA","Q2 2021"
"1884","23","Level 2 & 3",">300","NA","Q2 2021"
"1885","23","Level 4 & Above","30 & Below","NA","Q2 2021"
"1886","23","Level 4 & Above",">30 - 100","147.30","Q2 2021"
"1887","23","Level 4 & Above",">100 - 300","NA","Q2 2021"
"1888","23","Level 4 & Above",">300","NA","Q2 2021"
"1889","23","B1 & Below","30 & Below","244.06","Q3 2021"
"1890","23","B1 & Below",">30 - 100","279.87","Q3 2021"
"1891","23","B1 & Below",">100 - 300","NA","Q3 2021"
"1892","23","B1 & Below",">300","NA","Q3 2021"
"1893","23","Level 1","30 & Below","107.62","Q3 2021"
"1894","23","Level 1",">30 - 100","198.12","Q3 2021"
"1895","23","Level 1",">100 - 300","91.48","Q3 2021"
"1896","23","Level 1",">300","NA","Q3 2021"
"1897","23","Level 2 & 3","30 & Below","NA","Q3 2021"
"1898","23","Level 2 & 3",">30 - 100","154.43","Q3 2021"
"1899","23","Level 2 & 3",">100 - 300","160.01","Q3 2021"
"1900","23","Level 2 & 3",">300","NA","Q3 2021"
"1901","23","Level 4 & Above","30 & Below","NA","Q3 2021"
"1902","23","Level 4 & Above",">30 - 100","NA","Q3 2021"
"1903","23","Level 4 & Above",">100 - 300","NA","Q3 2021"
"1904","23","Level 4 & Above",">300","NA","Q3 2021"
"1905","23","B1 & Below","30 & Below","373.97","Q4 2021"
"1906","23","B1 & Below",">30 - 100","NA","Q4 2021"
"1907","23","B1 & Below",">100 - 300","NA","Q4 2021"
"1908","23","B1 & Below",">300","NA","Q4 2021"
"1909","23","Level 1","30 & Below","201.82","Q4 2021"
"1910","23","Level 1",">30 - 100","217.28","Q4 2021"
"1911","23","Level 1",">100 - 300","196.48","Q4 2021"
"1912","23","Level 1",">300","NA","Q4 2021"
"1913","23","Level 2 & 3","30 & Below","NA","Q4 2021"
"1914","23","Level 2 & 3",">30 - 100","186.40","Q4 2021"
"1915","23","Level 2 & 3",">100 - 300","172.95","Q4 2021"
"1916","23","Level 2 & 3",">300","NA","Q4 2021"
"1917","23","Level 4 & Above","30 & Below","NA","Q4 2021"
"1918","23","Level 4 & Above",">30 - 100","145.55","Q4 2021"
"1919","23","Level 4 & Above",">100 - 300","NA","Q4 2021"
"1920","23","Level 4 & Above",">300","NA","Q4 2021"
"1921","24","B1 & Below","30 & Below","NA","Q1 2012"
"1922","24","B1 & Below",">30 - 100","NA","Q1 2012"
"1923","24","B1 & Below",">100 - 300","NA","Q1 2012"
"1924","24","B1 & Below",">300","NA","Q1 2012"
"1925","24","Level 1","30 & Below","NA","Q1 2012"
"1926","24","Level 1",">30 - 100","NA","Q1 2012"
"1927","24","Level 1",">100 - 300","NA","Q1 2012"
"1928","24","Level 1",">300","NA","Q1 2012"
"1929","24","Level 2 & 3","30 & Below","NA","Q1 2012"
"1930","24","Level 2 & 3",">30 - 100","NA","Q1 2012"
"1931","24","Level 2 & 3",">100 - 300","NA","Q1 2012"
"1932","24","Level 2 & 3",">300","NA","Q1 2012"
"1933","24","Level 4 & Above","30 & Below","NA","Q1 2012"
"1934","24","Level 4 & Above",">30 - 100","NA","Q1 2012"
"1935","24","Level 4 & Above",">100 - 300","NA","Q1 2012"
"1936","24","Level 4 & Above",">300","NA","Q1 2012"
"1937","24","B1 & Below","30 & Below","NA","Q2 2012"
"1938","24","B1 & Below",">30 - 100","NA","Q2 2012"
"1939","24","B1 & Below",">100 - 300","NA","Q2 2012"
"1940","24","B1 & Below",">300","NA","Q2 2012"
"1941","24","Level 1","30 & Below","NA","Q2 2012"
"1942","24","Level 1",">30 - 100","NA","Q2 2012"
"1943","24","Level 1",">100 - 300","NA","Q2 2012"
"1944","24","Level 1",">300","NA","Q2 2012"
"1945","24","Level 2 & 3","30 & Below","NA","Q2 2012"
"1946","24","Level 2 & 3",">30 - 100","NA","Q2 2012"
"1947","24","Level 2 & 3",">100 - 300","NA","Q2 2012"
"1948","24","Level 2 & 3",">300","NA","Q2 2012"
"1949","24","Level 4 & Above","30 & Below","NA","Q2 2012"
"1950","24","Level 4 & Above",">30 - 100","NA","Q2 2012"
"1951","24","Level 4 & Above",">100 - 300","NA","Q2 2012"
"1952","24","Level 4 & Above",">300","NA","Q2 2012"
"1953","24","B1 & Below","30 & Below","NA","Q3 2012"
"1954","24","B1 & Below",">30 - 100","NA","Q3 2012"
"1955","24","B1 & Below",">100 - 300","NA","Q3 2012"
"1956","24","B1 & Below",">300","NA","Q3 2012"
"1957","24","Level 1","30 & Below","NA","Q3 2012"
"1958","24","Level 1",">30 - 100","NA","Q3 2012"
"1959","24","Level 1",">100 - 300","NA","Q3 2012"
"1960","24","Level 1",">300","NA","Q3 2012"
"1961","24","Level 2 & 3","30 & Below","NA","Q3 2012"
"1962","24","Level 2 & 3",">30 - 100","NA","Q3 2012"
"1963","24","Level 2 & 3",">100 - 300","NA","Q3 2012"
"1964","24","Level 2 & 3",">300","NA","Q3 2012"
"1965","24","Level 4 & Above","30 & Below","NA","Q3 2012"
"1966","24","Level 4 & Above",">30 - 100","NA","Q3 2012"
"1967","24","Level 4 & Above",">100 - 300","NA","Q3 2012"
"1968","24","Level 4 & Above",">300","NA","Q3 2012"
"1969","24","B1 & Below","30 & Below","NA","Q4 2012"
"1970","24","B1 & Below",">30 - 100","NA","Q4 2012"
"1971","24","B1 & Below",">100 - 300","NA","Q4 2012"
"1972","24","B1 & Below",">300","NA","Q4 2012"
"1973","24","Level 1","30 & Below","NA","Q4 2012"
"1974","24","Level 1",">30 - 100","NA","Q4 2012"
"1975","24","Level 1",">100 - 300","NA","Q4 2012"
"1976","24","Level 1",">300","NA","Q4 2012"
"1977","24","Level 2 & 3","30 & Below","NA","Q4 2012"
"1978","24","Level 2 & 3",">30 - 100","NA","Q4 2012"
"1979","24","Level 2 & 3",">100 - 300","NA","Q4 2012"
"1980","24","Level 2 & 3",">300","NA","Q4 2012"
"1981","24","Level 4 & Above","30 & Below","NA","Q4 2012"
"1982","24","Level 4 & Above",">30 - 100","NA","Q4 2012"
"1983","24","Level 4 & Above",">100 - 300","NA","Q4 2012"
"1984","24","Level 4 & Above",">300","NA","Q4 2012"
"1985","24","B1 & Below","30 & Below","NA","Q1 2013"
"1986","24","B1 & Below",">30 - 100","NA","Q1 2013"
"1987","24","B1 & Below",">100 - 300","NA","Q1 2013"
"1988","24","B1 & Below",">300","NA","Q1 2013"
"1989","24","Level 1","30 & Below","NA","Q1 2013"
"1990","24","Level 1",">30 - 100","NA","Q1 2013"
"1991","24","Level 1",">100 - 300","NA","Q1 2013"
"1992","24","Level 1",">300","NA","Q1 2013"
"1993","24","Level 2 & 3","30 & Below","NA","Q1 2013"
"1994","24","Level 2 & 3",">30 - 100","NA","Q1 2013"
"1995","24","Level 2 & 3",">100 - 300","NA","Q1 2013"
"1996","24","Level 2 & 3",">300","NA","Q1 2013"
"1997","24","Level 4 & Above","30 & Below","NA","Q1 2013"
"1998","24","Level 4 & Above",">30 - 100","NA","Q1 2013"
"1999","24","Level 4 & Above",">100 - 300","NA","Q1 2013"
"2000","24","Level 4 & Above",">300","NA","Q1 2013"
"2001","24","B1 & Below","30 & Below","NA","Q2 2013"
"2002","24","B1 & Below",">30 - 100","NA","Q2 2013"
"2003","24","B1 & Below",">100 - 300","NA","Q2 2013"
"2004","24","B1 & Below",">300","NA","Q2 2013"
"2005","24","Level 1","30 & Below","NA","Q2 2013"
"2006","24","Level 1",">30 - 100","NA","Q2 2013"
"2007","24","Level 1",">100 - 300","NA","Q2 2013"
"2008","24","Level 1",">300","NA","Q2 2013"
"2009","24","Level 2 & 3","30 & Below","NA","Q2 2013"
"2010","24","Level 2 & 3",">30 - 100","NA","Q2 2013"
"2011","24","Level 2 & 3",">100 - 300","NA","Q2 2013"
"2012","24","Level 2 & 3",">300","NA","Q2 2013"
"2013","24","Level 4 & Above","30 & Below","NA","Q2 2013"
"2014","24","Level 4 & Above",">30 - 100","NA","Q2 2013"
"2015","24","Level 4 & Above",">100 - 300","NA","Q2 2013"
"2016","24","Level 4 & Above",">300","NA","Q2 2013"
"2017","24","B1 & Below","30 & Below","NA","Q3 2013"
"2018","24","B1 & Below",">30 - 100","NA","Q3 2013"
"2019","24","B1 & Below",">100 - 300","NA","Q3 2013"
"2020","24","B1 & Below",">300","NA","Q3 2013"
"2021","24","Level 1","30 & Below","NA","Q3 2013"
"2022","24","Level 1",">30 - 100","NA","Q3 2013"
"2023","24","Level 1",">100 - 300","NA","Q3 2013"
"2024","24","Level 1",">300","NA","Q3 2013"
"2025","24","Level 2 & 3","30 & Below","NA","Q3 2013"
"2026","24","Level 2 & 3",">30 - 100","NA","Q3 2013"
"2027","24","Level 2 & 3",">100 - 300","NA","Q3 2013"
"2028","24","Level 2 & 3",">300","NA","Q3 2013"
"2029","24","Level 4 & Above","30 & Below","NA","Q3 2013"
"2030","24","Level 4 & Above",">30 - 100","NA","Q3 2013"
"2031","24","Level 4 & Above",">100 - 300","NA","Q3 2013"
"2032","24","Level 4 & Above",">300","NA","Q3 2013"
"2033","24","B1 & Below","30 & Below","NA","Q4 2013"
"2034","24","B1 & Below",">30 - 100","NA","Q4 2013"
"2035","24","B1 & Below",">100 - 300","NA","Q4 2013"
"2036","24","B1 & Below",">300","NA","Q4 2013"
"2037","24","Level 1","30 & Below","NA","Q4 2013"
"2038","24","Level 1",">30 - 100","NA","Q4 2013"
"2039","24","Level 1",">100 - 300","NA","Q4 2013"
"2040","24","Level 1",">300","NA","Q4 2013"
"2041","24","Level 2 & 3","30 & Below","NA","Q4 2013"
"2042","24","Level 2 & 3",">30 - 100","NA","Q4 2013"
"2043","24","Level 2 & 3",">100 - 300","NA","Q4 2013"
"2044","24","Level 2 & 3",">300","NA","Q4 2013"
"2045","24","Level 4 & Above","30 & Below","NA","Q4 2013"
"2046","24","Level 4 & Above",">30 - 100","NA","Q4 2013"
"2047","24","Level 4 & Above",">100 - 300","NA","Q4 2013"
"2048","24","Level 4 & Above",">300","NA","Q4 2013"
"2049","24","B1 & Below","30 & Below","NA","Q1 2014"
"2050","24","B1 & Below",">30 - 100","NA","Q1 2014"
"2051","24","B1 & Below",">100 - 300","NA","Q1 2014"
"2052","24","B1 & Below",">300","NA","Q1 2014"
"2053","24","Level 1","30 & Below","NA","Q1 2014"
"2054","24","Level 1",">30 - 100","NA","Q1 2014"
"2055","24","Level 1",">100 - 300","NA","Q1 2014"
"2056","24","Level 1",">300","NA","Q1 2014"
"2057","24","Level 2 & 3","30 & Below","NA","Q1 2014"
"2058","24","Level 2 & 3",">30 - 100","NA","Q1 2014"
"2059","24","Level 2 & 3",">100 - 300","NA","Q1 2014"
"2060","24","Level 2 & 3",">300","NA","Q1 2014"
"2061","24","Level 4 & Above","30 & Below","NA","Q1 2014"
"2062","24","Level 4 & Above",">30 - 100","NA","Q1 2014"
"2063","24","Level 4 & Above",">100 - 300","NA","Q1 2014"
"2064","24","Level 4 & Above",">300","NA","Q1 2014"
"2065","24","B1 & Below","30 & Below","NA","Q2 2014"
"2066","24","B1 & Below",">30 - 100","NA","Q2 2014"
"2067","24","B1 & Below",">100 - 300","NA","Q2 2014"
"2068","24","B1 & Below",">300","NA","Q2 2014"
"2069","24","Level 1","30 & Below","NA","Q2 2014"
"2070","24","Level 1",">30 - 100","NA","Q2 2014"
"2071","24","Level 1",">100 - 300","NA","Q2 2014"
"2072","24","Level 1",">300","NA","Q2 2014"
"2073","24","Level 2 & 3","30 & Below","NA","Q2 2014"
"2074","24","Level 2 & 3",">30 - 100","NA","Q2 2014"
"2075","24","Level 2 & 3",">100 - 300","NA","Q2 2014"
"2076","24","Level 2 & 3",">300","NA","Q2 2014"
"2077","24","Level 4 & Above","30 & Below","NA","Q2 2014"
"2078","24","Level 4 & Above",">30 - 100","NA","Q2 2014"
"2079","24","Level 4 & Above",">100 - 300","NA","Q2 2014"
"2080","24","Level 4 & Above",">300","NA","Q2 2014"
"2081","24","B1 & Below","30 & Below","NA","Q3 2014"
"2082","24","B1 & Below",">30 - 100","NA","Q3 2014"
"2083","24","B1 & Below",">100 - 300","NA","Q3 2014"
"2084","24","B1 & Below",">300","NA","Q3 2014"
"2085","24","Level 1","30 & Below","NA","Q3 2014"
"2086","24","Level 1",">30 - 100","NA","Q3 2014"
"2087","24","Level 1",">100 - 300","NA","Q3 2014"
"2088","24","Level 1",">300","NA","Q3 2014"
"2089","24","Level 2 & 3","30 & Below","NA","Q3 2014"
"2090","24","Level 2 & 3",">30 - 100","NA","Q3 2014"
"2091","24","Level 2 & 3",">100 - 300","NA","Q3 2014"
"2092","24","Level 2 & 3",">300","NA","Q3 2014"
"2093","24","Level 4 & Above","30 & Below","NA","Q3 2014"
"2094","24","Level 4 & Above",">30 - 100","NA","Q3 2014"
"2095","24","Level 4 & Above",">100 - 300","NA","Q3 2014"
"2096","24","Level 4 & Above",">300","NA","Q3 2014"
"2097","24","B1 & Below","30 & Below","NA","Q4 2014"
"2098","24","B1 & Below",">30 - 100","NA","Q4 2014"
"2099","24","B1 & Below",">100 - 300","NA","Q4 2014"
"2100","24","B1 & Below",">300","NA","Q4 2014"
"2101","24","Level 1","30 & Below","NA","Q4 2014"
"2102","24","Level 1",">30 - 100","NA","Q4 2014"
"2103","24","Level 1",">100 - 300","NA","Q4 2014"
"2104","24","Level 1",">300","NA","Q4 2014"
"2105","24","Level 2 & 3","30 & Below","NA","Q4 2014"
"2106","24","Level 2 & 3",">30 - 100","NA","Q4 2014"
"2107","24","Level 2 & 3",">100 - 300","NA","Q4 2014"
"2108","24","Level 2 & 3",">300","NA","Q4 2014"
"2109","24","Level 4 & Above","30 & Below","NA","Q4 2014"
"2110","24","Level 4 & Above",">30 - 100","NA","Q4 2014"
"2111","24","Level 4 & Above",">100 - 300","NA","Q4 2014"
"2112","24","Level 4 & Above",">300","NA","Q4 2014"
"2113","24","B1 & Below","30 & Below","NA","Q1 2015"
"2114","24","B1 & Below",">30 - 100","NA","Q1 2015"
"2115","24","B1 & Below",">100 - 300","NA","Q1 2015"
"2116","24","B1 & Below",">300","NA","Q1 2015"
"2117","24","Level 1","30 & Below","NA","Q1 2015"
"2118","24","Level 1",">30 - 100","NA","Q1 2015"
"2119","24","Level 1",">100 - 300","NA","Q1 2015"
"2120","24","Level 1",">300","NA","Q1 2015"
"2121","24","Level 2 & 3","30 & Below","NA","Q1 2015"
"2122","24","Level 2 & 3",">30 - 100","NA","Q1 2015"
"2123","24","Level 2 & 3",">100 - 300","NA","Q1 2015"
"2124","24","Level 2 & 3",">300","NA","Q1 2015"
"2125","24","Level 4 & Above","30 & Below","NA","Q1 2015"
"2126","24","Level 4 & Above",">30 - 100","NA","Q1 2015"
"2127","24","Level 4 & Above",">100 - 300","NA","Q1 2015"
"2128","24","Level 4 & Above",">300","NA","Q1 2015"
"2129","24","B1 & Below","30 & Below","NA","Q2 2015"
"2130","24","B1 & Below",">30 - 100","NA","Q2 2015"
"2131","24","B1 & Below",">100 - 300","NA","Q2 2015"
"2132","24","B1 & Below",">300","NA","Q2 2015"
"2133","24","Level 1","30 & Below","NA","Q2 2015"
"2134","24","Level 1",">30 - 100","NA","Q2 2015"
"2135","24","Level 1",">100 - 300","NA","Q2 2015"
"2136","24","Level 1",">300","NA","Q2 2015"
"2137","24","Level 2 & 3","30 & Below","NA","Q2 2015"
"2138","24","Level 2 & 3",">30 - 100","NA","Q2 2015"
"2139","24","Level 2 & 3",">100 - 300","NA","Q2 2015"
"2140","24","Level 2 & 3",">300","NA","Q2 2015"
"2141","24","Level 4 & Above","30 & Below","NA","Q2 2015"
"2142","24","Level 4 & Above",">30 - 100","NA","Q2 2015"
"2143","24","Level 4 & Above",">100 - 300","NA","Q2 2015"
"2144","24","Level 4 & Above",">300","NA","Q2 2015"
"2145","24","B1 & Below","30 & Below","NA","Q3 2015"
"2146","24","B1 & Below",">30 - 100","NA","Q3 2015"
"2147","24","B1 & Below",">100 - 300","NA","Q3 2015"
"2148","24","B1 & Below",">300","NA","Q3 2015"
"2149","24","Level 1","30 & Below","NA","Q3 2015"
"2150","24","Level 1",">30 - 100","NA","Q3 2015"
"2151","24","Level 1",">100 - 300","NA","Q3 2015"
"2152","24","Level 1",">300","NA","Q3 2015"
"2153","24","Level 2 & 3","30 & Below","NA","Q3 2015"
"2154","24","Level 2 & 3",">30 - 100","NA","Q3 2015"
"2155","24","Level 2 & 3",">100 - 300","NA","Q3 2015"
"2156","24","Level 2 & 3",">300","NA","Q3 2015"
"2157","24","Level 4 & Above","30 & Below","NA","Q3 2015"
"2158","24","Level 4 & Above",">30 - 100","NA","Q3 2015"
"2159","24","Level 4 & Above",">100 - 300","NA","Q3 2015"
"2160","24","Level 4 & Above",">300","NA","Q3 2015"
"2161","24","B1 & Below","30 & Below","NA","Q4 2015"
"2162","24","B1 & Below",">30 - 100","NA","Q4 2015"
"2163","24","B1 & Below",">100 - 300","NA","Q4 2015"
"2164","24","B1 & Below",">300","NA","Q4 2015"
"2165","24","Level 1","30 & Below","NA","Q4 2015"
"2166","24","Level 1",">30 - 100","NA","Q4 2015"
"2167","24","Level 1",">100 - 300","NA","Q4 2015"
"2168","24","Level 1",">300","NA","Q4 2015"
"2169","24","Level 2 & 3","30 & Below","NA","Q4 2015"
"2170","24","Level 2 & 3",">30 - 100","NA","Q4 2015"
"2171","24","Level 2 & 3",">100 - 300","NA","Q4 2015"
"2172","24","Level 2 & 3",">300","NA","Q4 2015"
"2173","24","Level 4 & Above","30 & Below","NA","Q4 2015"
"2174","24","Level 4 & Above",">30 - 100","NA","Q4 2015"
"2175","24","Level 4 & Above",">100 - 300","NA","Q4 2015"
"2176","24","Level 4 & Above",">300","NA","Q4 2015"
"2177","24","B1 & Below","30 & Below","NA","Q1 2016"
"2178","24","B1 & Below",">30 - 100","NA","Q1 2016"
"2179","24","B1 & Below",">100 - 300","NA","Q1 2016"
"2180","24","B1 & Below",">300","NA","Q1 2016"
"2181","24","Level 1","30 & Below","NA","Q1 2016"
"2182","24","Level 1",">30 - 100","NA","Q1 2016"
"2183","24","Level 1",">100 - 300","NA","Q1 2016"
"2184","24","Level 1",">300","NA","Q1 2016"
"2185","24","Level 2 & 3","30 & Below","NA","Q1 2016"
"2186","24","Level 2 & 3",">30 - 100","NA","Q1 2016"
"2187","24","Level 2 & 3",">100 - 300","NA","Q1 2016"
"2188","24","Level 2 & 3",">300","NA","Q1 2016"
"2189","24","Level 4 & Above","30 & Below","NA","Q1 2016"
"2190","24","Level 4 & Above",">30 - 100","NA","Q1 2016"
"2191","24","Level 4 & Above",">100 - 300","NA","Q1 2016"
"2192","24","Level 4 & Above",">300","NA","Q1 2016"
"2193","24","B1 & Below","30 & Below","NA","Q2 2016"
"2194","24","B1 & Below",">30 - 100","NA","Q2 2016"
"2195","24","B1 & Below",">100 - 300","NA","Q2 2016"
"2196","24","B1 & Below",">300","NA","Q2 2016"
"2197","24","Level 1","30 & Below","NA","Q2 2016"
"2198","24","Level 1",">30 - 100","NA","Q2 2016"
"2199","24","Level 1",">100 - 300","NA","Q2 2016"
"2200","24","Level 1",">300","NA","Q2 2016"
"2201","24","Level 2 & 3","30 & Below","NA","Q2 2016"
"2202","24","Level 2 & 3",">30 - 100","NA","Q2 2016"
"2203","24","Level 2 & 3",">100 - 300","NA","Q2 2016"
"2204","24","Level 2 & 3",">300","NA","Q2 2016"
"2205","24","Level 4 & Above","30 & Below","NA","Q2 2016"
"2206","24","Level 4 & Above",">30 - 100","NA","Q2 2016"
"2207","24","Level 4 & Above",">100 - 300","NA","Q2 2016"
"2208","24","Level 4 & Above",">300","NA","Q2 2016"
"2209","24","B1 & Below","30 & Below","NA","Q3 2016"
"2210","24","B1 & Below",">30 - 100","NA","Q3 2016"
"2211","24","B1 & Below",">100 - 300","NA","Q3 2016"
"2212","24","B1 & Below",">300","NA","Q3 2016"
"2213","24","Level 1","30 & Below","NA","Q3 2016"
"2214","24","Level 1",">30 - 100","NA","Q3 2016"
"2215","24","Level 1",">100 - 300","NA","Q3 2016"
"2216","24","Level 1",">300","NA","Q3 2016"
"2217","24","Level 2 & 3","30 & Below","NA","Q3 2016"
"2218","24","Level 2 & 3",">30 - 100","NA","Q3 2016"
"2219","24","Level 2 & 3",">100 - 300","NA","Q3 2016"
"2220","24","Level 2 & 3",">300","NA","Q3 2016"
"2221","24","Level 4 & Above","30 & Below","NA","Q3 2016"
"2222","24","Level 4 & Above",">30 - 100","NA","Q3 2016"
"2223","24","Level 4 & Above",">100 - 300","NA","Q3 2016"
"2224","24","Level 4 & Above",">300","NA","Q3 2016"
"2225","24","B1 & Below","30 & Below","NA","Q4 2016"
"2226","24","B1 & Below",">30 - 100","NA","Q4 2016"
"2227","24","B1 & Below",">100 - 300","NA","Q4 2016"
"2228","24","B1 & Below",">300","NA","Q4 2016"
"2229","24","Level 1","30 & Below","NA","Q4 2016"
"2230","24","Level 1",">30 - 100","NA","Q4 2016"
"2231","24","Level 1",">100 - 300","NA","Q4 2016"
"2232","24","Level 1",">300","NA","Q4 2016"
"2233","24","Level 2 & 3","30 & Below","NA","Q4 2016"
"2234","24","Level 2 & 3",">30 - 100","NA","Q4 2016"
"2235","24","Level 2 & 3",">100 - 300","NA","Q4 2016"
"2236","24","Level 2 & 3",">300","NA","Q4 2016"
"2237","24","Level 4 & Above","30 & Below","NA","Q4 2016"
"2238","24","Level 4 & Above",">30 - 100","NA","Q4 2016"
"2239","24","Level 4 & Above",">100 - 300","NA","Q4 2016"
"2240","24","Level 4 & Above",">300","NA","Q4 2016"
"2241","24","B1 & Below","30 & Below","NA","Q1 2017"
"2242","24","B1 & Below",">30 - 100","NA","Q1 2017"
"2243","24","B1 & Below",">100 - 300","NA","Q1 2017"
"2244","24","B1 & Below",">300","NA","Q1 2017"
"2245","24","Level 1","30 & Below","NA","Q1 2017"
"2246","24","Level 1",">30 - 100","NA","Q1 2017"
"2247","24","Level 1",">100 - 300","NA","Q1 2017"
"2248","24","Level 1",">300","NA","Q1 2017"
"2249","24","Level 2 & 3","30 & Below","NA","Q1 2017"
"2250","24","Level 2 & 3",">30 - 100","NA","Q1 2017"
"2251","24","Level 2 & 3",">100 - 300","NA","Q1 2017"
"2252","24","Level 2 & 3",">300","NA","Q1 2017"
"2253","24","Level 4 & Above","30 & Below","NA","Q1 2017"
"2254","24","Level 4 & Above",">30 - 100","NA","Q1 2017"
"2255","24","Level 4 & Above",">100 - 300","NA","Q1 2017"
"2256","24","Level 4 & Above",">300","NA","Q1 2017"
"2257","24","B1 & Below","30 & Below","NA","Q2 2017"
"2258","24","B1 & Below",">30 - 100","NA","Q2 2017"
"2259","24","B1 & Below",">100 - 300","NA","Q2 2017"
"2260","24","B1 & Below",">300","NA","Q2 2017"
"2261","24","Level 1","30 & Below","NA","Q2 2017"
"2262","24","Level 1",">30 - 100","NA","Q2 2017"
"2263","24","Level 1",">100 - 300","NA","Q2 2017"
"2264","24","Level 1",">300","NA","Q2 2017"
"2265","24","Level 2 & 3","30 & Below","NA","Q2 2017"
"2266","24","Level 2 & 3",">30 - 100","NA","Q2 2017"
"2267","24","Level 2 & 3",">100 - 300","NA","Q2 2017"
"2268","24","Level 2 & 3",">300","NA","Q2 2017"
"2269","24","Level 4 & Above","30 & Below","NA","Q2 2017"
"2270","24","Level 4 & Above",">30 - 100","NA","Q2 2017"
"2271","24","Level 4 & Above",">100 - 300","NA","Q2 2017"
"2272","24","Level 4 & Above",">300","NA","Q2 2017"
"2273","24","B1 & Below","30 & Below","NA","Q3 2017"
"2274","24","B1 & Below",">30 - 100","NA","Q3 2017"
"2275","24","B1 & Below",">100 - 300","NA","Q3 2017"
"2276","24","B1 & Below",">300","NA","Q3 2017"
"2277","24","Level 1","30 & Below","NA","Q3 2017"
"2278","24","Level 1",">30 - 100","NA","Q3 2017"
"2279","24","Level 1",">100 - 300","NA","Q3 2017"
"2280","24","Level 1",">300","NA","Q3 2017"
"2281","24","Level 2 & 3","30 & Below","NA","Q3 2017"
"2282","24","Level 2 & 3",">30 - 100","NA","Q3 2017"
"2283","24","Level 2 & 3",">100 - 300","NA","Q3 2017"
"2284","24","Level 2 & 3",">300","NA","Q3 2017"
"2285","24","Level 4 & Above","30 & Below","NA","Q3 2017"
"2286","24","Level 4 & Above",">30 - 100","NA","Q3 2017"
"2287","24","Level 4 & Above",">100 - 300","NA","Q3 2017"
"2288","24","Level 4 & Above",">300","NA","Q3 2017"
"2289","24","B1 & Below","30 & Below","NA","Q4 2017"
"2290","24","B1 & Below",">30 - 100","NA","Q4 2017"
"2291","24","B1 & Below",">100 - 300","NA","Q4 2017"
"2292","24","B1 & Below",">300","NA","Q4 2017"
"2293","24","Level 1","30 & Below","NA","Q4 2017"
"2294","24","Level 1",">30 - 100","NA","Q4 2017"
"2295","24","Level 1",">100 - 300","NA","Q4 2017"
