"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"2760","15","Level 1",">300","NA","Q1 2015"
"2761","15","Level 2 & 3","30 & Below","70.05","Q1 2015"
"2762","15","Level 2 & 3",">30 - 100","72.92","Q1 2015"
"2763","15","Level 2 & 3",">100 - 300","NA","Q1 2015"
"2764","15","Level 2 & 3",">300","NA","Q1 2015"
"2765","15","Level 4 & Above","30 & Below","NA","Q1 2015"
"2766","15","Level 4 & Above",">30 - 100","56.40","Q1 2015"
"2767","15","Level 4 & Above",">100 - 300","NA","Q1 2015"
"2768","15","Level 4 & Above",">300","NA","Q1 2015"
"2769","15","B1 & Below","30 & Below","110.24","Q2 2015"
"2770","15","B1 & Below",">30 - 100","75.42","Q2 2015"
"2771","15","B1 & Below",">100 - 300","NA","Q2 2015"
"2772","15","B1 & Below",">300","NA","Q2 2015"
"2773","15","Level 1","30 & Below","90.04","Q2 2015"
"2774","15","Level 1",">30 - 100","86.19","Q2 2015"
"2775","15","Level 1",">100 - 300","199.56","Q2 2015"
"2776","15","Level 1",">300","NA","Q2 2015"
"2777","15","Level 2 & 3","30 & Below","73.20","Q2 2015"
"2778","15","Level 2 & 3",">30 - 100","75.39","Q2 2015"
"2779","15","Level 2 & 3",">100 - 300","87.07","Q2 2015"
"2780","15","Level 2 & 3",">300","NA","Q2 2015"
"2781","15","Level 4 & Above","30 & Below","NA","Q2 2015"
"2782","15","Level 4 & Above",">30 - 100","NA","Q2 2015"
"2783","15","Level 4 & Above",">100 - 300","NA","Q2 2015"
"2784","15","Level 4 & Above",">300","NA","Q2 2015"
"2785","15","B1 & Below","30 & Below","95.18","Q3 2015"
"2786","15","B1 & Below",">30 - 100","59.80","Q3 2015"
"2787","15","B1 & Below",">100 - 300","NA","Q3 2015"
"2788","15","B1 & Below",">300","NA","Q3 2015"
"2789","15","Level 1","30 & Below","79.31","Q3 2015"
"2790","15","Level 1",">30 - 100","88.71","Q3 2015"
"2791","15","Level 1",">100 - 300","NA","Q3 2015"
"2792","15","Level 1",">300","NA","Q3 2015"
"2793","15","Level 2 & 3","30 & Below","70.51","Q3 2015"
"2794","15","Level 2 & 3",">30 - 100","55.79","Q3 2015"
"2795","15","Level 2 & 3",">100 - 300","53.11","Q3 2015"
"2796","15","Level 2 & 3",">300","NA","Q3 2015"
"2797","15","Level 4 & Above","30 & Below","NA","Q3 2015"
"2798","15","Level 4 & Above",">30 - 100","62.94","Q3 2015"
"2799","15","Level 4 & Above",">100 - 300","NA","Q3 2015"
"2800","15","Level 4 & Above",">300","NA","Q3 2015"
"2801","15","B1 & Below","30 & Below","103.87","Q4 2015"
"2802","15","B1 & Below",">30 - 100","59.80","Q4 2015"
"2803","15","B1 & Below",">100 - 300","NA","Q4 2015"
"2804","15","B1 & Below",">300","NA","Q4 2015"
"2805","15","Level 1","30 & Below","88.89","Q4 2015"
"2806","15","Level 1",">30 - 100","39.13","Q4 2015"
"2807","15","Level 1",">100 - 300","49.49","Q4 2015"
"2808","15","Level 1",">300","NA","Q4 2015"
"2809","15","Level 2 & 3","30 & Below","68.79","Q4 2015"
"2810","15","Level 2 & 3",">30 - 100","63.88","Q4 2015"
"2811","15","Level 2 & 3",">100 - 300","68.97","Q4 2015"
"2812","15","Level 2 & 3",">300","NA","Q4 2015"
"2813","15","Level 4 & Above","30 & Below","NA","Q4 2015"
"2814","15","Level 4 & Above",">30 - 100","NA","Q4 2015"
"2815","15","Level 4 & Above",">100 - 300","NA","Q4 2015"
"2816","15","Level 4 & Above",">300","NA","Q4 2015"
"2817","15","B1 & Below","30 & Below","80.77","Q1 2016"
"2818","15","B1 & Below",">30 - 100","NA","Q1 2016"
"2819","15","B1 & Below",">100 - 300","NA","Q1 2016"
"2820","15","B1 & Below",">300","NA","Q1 2016"
"2821","15","Level 1","30 & Below","76.61","Q1 2016"
"2822","15","Level 1",">30 - 100","55.34","Q1 2016"
"2823","15","Level 1",">100 - 300","NA","Q1 2016"
"2824","15","Level 1",">300","NA","Q1 2016"
"2825","15","Level 2 & 3","30 & Below","69.95","Q1 2016"
"2826","15","Level 2 & 3",">30 - 100","66.67","Q1 2016"
"2827","15","Level 2 & 3",">100 - 300","56.68","Q1 2016"
"2828","15","Level 2 & 3",">300","NA","Q1 2016"
"2829","15","Level 4 & Above","30 & Below","NA","Q1 2016"
"2830","15","Level 4 & Above",">30 - 100","NA","Q1 2016"
"2831","15","Level 4 & Above",">100 - 300","NA","Q1 2016"
"2832","15","Level 4 & Above",">300","NA","Q1 2016"
"2833","15","B1 & Below","30 & Below","86.42","Q2 2016"
"2834","15","B1 & Below",">30 - 100","68.55","Q2 2016"
"2835","15","B1 & Below",">100 - 300","NA","Q2 2016"
"2836","15","B1 & Below",">300","NA","Q2 2016"
"2837","15","Level 1","30 & Below","76.36","Q2 2016"
"2838","15","Level 1",">30 - 100","77.20","Q2 2016"
"2839","15","Level 1",">100 - 300","93.65","Q2 2016"
"2840","15","Level 1",">300","NA","Q2 2016"
"2841","15","Level 2 & 3","30 & Below","68.46","Q2 2016"
"2842","15","Level 2 & 3",">30 - 100","57.20","Q2 2016"
"2843","15","Level 2 & 3",">100 - 300","69.42","Q2 2016"
"2844","15","Level 2 & 3",">300","NA","Q2 2016"
"2845","15","Level 4 & Above","30 & Below","NA","Q2 2016"
"2846","15","Level 4 & Above",">30 - 100","NA","Q2 2016"
"2847","15","Level 4 & Above",">100 - 300","47.48","Q2 2016"
"2848","15","Level 4 & Above",">300","NA","Q2 2016"
"2849","15","B1 & Below","30 & Below","89.82","Q3 2016"
"2850","15","B1 & Below",">30 - 100","97.13","Q3 2016"
"2851","15","B1 & Below",">100 - 300","NA","Q3 2016"
"2852","15","B1 & Below",">300","NA","Q3 2016"
"2853","15","Level 1","30 & Below","72.10","Q3 2016"
"2854","15","Level 1",">30 - 100","70.12","Q3 2016"
"2855","15","Level 1",">100 - 300","71.93","Q3 2016"
"2856","15","Level 1",">300","NA","Q3 2016"
"2857","15","Level 2 & 3","30 & Below","57.69","Q3 2016"
"2858","15","Level 2 & 3",">30 - 100","56.74","Q3 2016"
"2859","15","Level 2 & 3",">100 - 300","72.66","Q3 2016"
"2860","15","Level 2 & 3",">300","NA","Q3 2016"
"2861","15","Level 4 & Above","30 & Below","NA","Q3 2016"
"2862","15","Level 4 & Above",">30 - 100","NA","Q3 2016"
"2863","15","Level 4 & Above",">100 - 300","NA","Q3 2016"
"2864","15","Level 4 & Above",">300","NA","Q3 2016"
"2865","15","B1 & Below","30 & Below","80.25","Q4 2016"
"2866","15","B1 & Below",">30 - 100","NA","Q4 2016"
"2867","15","B1 & Below",">100 - 300","NA","Q4 2016"
"2868","15","B1 & Below",">300","NA","Q4 2016"
"2869","15","Level 1","30 & Below","58.48","Q4 2016"
"2870","15","Level 1",">30 - 100","64.58","Q4 2016"
"2871","15","Level 1",">100 - 300","NA","Q4 2016"
"2872","15","Level 1",">300","NA","Q4 2016"
"2873","15","Level 2 & 3","30 & Below","71.92","Q4 2016"
"2874","15","Level 2 & 3",">30 - 100","48.52","Q4 2016"
"2875","15","Level 2 & 3",">100 - 300","59.07","Q4 2016"
"2876","15","Level 2 & 3",">300","59.20","Q4 2016"
"2877","15","Level 4 & Above","30 & Below","NA","Q4 2016"
"2878","15","Level 4 & Above",">30 - 100","NA","Q4 2016"
"2879","15","Level 4 & Above",">100 - 300","NA","Q4 2016"
"2880","15","Level 4 & Above",">300","NA","Q4 2016"
"2881","15","B1 & Below","30 & Below","79.60","Q1 2017"
"2882","15","B1 & Below",">30 - 100","131.65","Q1 2017"
"2883","15","B1 & Below",">100 - 300","NA","Q1 2017"
"2884","15","B1 & Below",">300","NA","Q1 2017"
"2885","15","Level 1","30 & Below","65.34","Q1 2017"
"2886","15","Level 1",">30 - 100","64.59","Q1 2017"
"2887","15","Level 1",">100 - 300","84.90","Q1 2017"
"2888","15","Level 1",">300","NA","Q1 2017"
"2889","15","Level 2 & 3","30 & Below","58.07","Q1 2017"
"2890","15","Level 2 & 3",">30 - 100","47.62","Q1 2017"
"2891","15","Level 2 & 3",">100 - 300","64.56","Q1 2017"
"2892","15","Level 2 & 3",">300","NA","Q1 2017"
"2893","15","Level 4 & Above","30 & Below","NA","Q1 2017"
"2894","15","Level 4 & Above",">30 - 100","NA","Q1 2017"
"2895","15","Level 4 & Above",">100 - 300","NA","Q1 2017"
"2896","15","Level 4 & Above",">300","NA","Q1 2017"
"2897","15","B1 & Below","30 & Below","110.92","Q2 2017"
"2898","15","B1 & Below",">30 - 100","75.38","Q2 2017"
"2899","15","B1 & Below",">100 - 300","202.54","Q2 2017"
"2900","15","B1 & Below",">300","NA","Q2 2017"
"2901","15","Level 1","30 & Below","80.00","Q2 2017"
"2902","15","Level 1",">30 - 100","64.54","Q2 2017"
"2903","15","Level 1",">100 - 300","177.62","Q2 2017"
"2904","15","Level 1",">300","NA","Q2 2017"
"2905","15","Level 2 & 3","30 & Below","59.16","Q2 2017"
"2906","15","Level 2 & 3",">30 - 100","78.13","Q2 2017"
"2907","15","Level 2 & 3",">100 - 300","76.97","Q2 2017"
"2908","15","Level 2 & 3",">300","NA","Q2 2017"
"2909","15","Level 4 & Above","30 & Below","NA","Q2 2017"
"2910","15","Level 4 & Above",">30 - 100","NA","Q2 2017"
"2911","15","Level 4 & Above",">100 - 300","NA","Q2 2017"
"2912","15","Level 4 & Above",">300","NA","Q2 2017"
"2913","15","B1 & Below","30 & Below","74.07","Q3 2017"
"2914","15","B1 & Below",">30 - 100","73.84","Q3 2017"
"2915","15","B1 & Below",">100 - 300","185.13","Q3 2017"
"2916","15","B1 & Below",">300","44.36","Q3 2017"
"2917","15","Level 1","30 & Below","65.36","Q3 2017"
"2918","15","Level 1",">30 - 100","65.90","Q3 2017"
"2919","15","Level 1",">100 - 300","109.38","Q3 2017"
"2920","15","Level 1",">300","NA","Q3 2017"
"2921","15","Level 2 & 3","30 & Below","65.71","Q3 2017"
"2922","15","Level 2 & 3",">30 - 100","70.59","Q3 2017"
"2923","15","Level 2 & 3",">100 - 300","65.79","Q3 2017"
"2924","15","Level 2 & 3",">300","NA","Q3 2017"
"2925","15","Level 4 & Above","30 & Below","NA","Q3 2017"
"2926","15","Level 4 & Above",">30 - 100","NA","Q3 2017"
"2927","15","Level 4 & Above",">100 - 300","NA","Q3 2017"
"2928","15","Level 4 & Above",">300","NA","Q3 2017"
"2929","15","B1 & Below","30 & Below","95.06","Q4 2017"
"2930","15","B1 & Below",">30 - 100","91.49","Q4 2017"
"2931","15","B1 & Below",">100 - 300","NA","Q4 2017"
"2932","15","B1 & Below",">300","NA","Q4 2017"
"2933","15","Level 1","30 & Below","67.87","Q4 2017"
"2934","15","Level 1",">30 - 100","69.99","Q4 2017"
"2935","15","Level 1",">100 - 300","121.66","Q4 2017"
"2936","15","Level 1",">300","NA","Q4 2017"
"2937","15","Level 2 & 3","30 & Below","61.45","Q4 2017"
"2938","15","Level 2 & 3",">30 - 100","75.44","Q4 2017"
"2939","15","Level 2 & 3",">100 - 300","53.81","Q4 2017"
"2940","15","Level 2 & 3",">300","NA","Q4 2017"
"2941","15","Level 4 & Above","30 & Below","NA","Q4 2017"
"2942","15","Level 4 & Above",">30 - 100","NA","Q4 2017"
"2943","15","Level 4 & Above",">100 - 300","64.73","Q4 2017"
"2944","15","Level 4 & Above",">300","NA","Q4 2017"
"2945","15","B1 & Below","30 & Below","81.83","Q1 2018"
"2946","15","B1 & Below",">30 - 100","111.11","Q1 2018"
"2947","15","B1 & Below",">100 - 300","84.48","Q1 2018"
"2948","15","B1 & Below",">300","NA","Q1 2018"
"2949","15","Level 1","30 & Below","65.22","Q1 2018"
"2950","15","Level 1",">30 - 100","69.92","Q1 2018"
"2951","15","Level 1",">100 - 300","NA","Q1 2018"
"2952","15","Level 1",">300","NA","Q1 2018"
"2953","15","Level 2 & 3","30 & Below","63.53","Q1 2018"
"2954","15","Level 2 & 3",">30 - 100","72.53","Q1 2018"
"2955","15","Level 2 & 3",">100 - 300","86.11","Q1 2018"
"2956","15","Level 2 & 3",">300","NA","Q1 2018"
"2957","15","Level 4 & Above","30 & Below","NA","Q1 2018"
"2958","15","Level 4 & Above",">30 - 100","NA","Q1 2018"
"2959","15","Level 4 & Above",">100 - 300","NA","Q1 2018"
"2960","15","Level 4 & Above",">300","NA","Q1 2018"
"2961","15","B1 & Below","30 & Below","93.27","Q2 2018"
"2962","15","B1 & Below",">30 - 100","143.79","Q2 2018"
"2963","15","B1 & Below",">100 - 300","NA","Q2 2018"
"2964","15","B1 & Below",">300","NA","Q2 2018"
"2965","15","Level 1","30 & Below","72.22","Q2 2018"
"2966","15","Level 1",">30 - 100","85.76","Q2 2018"
"2967","15","Level 1",">100 - 300","196.57","Q2 2018"
"2968","15","Level 1",">300","NA","Q2 2018"
"2969","15","Level 2 & 3","30 & Below","57.69","Q2 2018"
"2970","15","Level 2 & 3",">30 - 100","77.18","Q2 2018"
"2971","15","Level 2 & 3",">100 - 300","77.58","Q2 2018"
"2972","15","Level 2 & 3",">300","30.99","Q2 2018"
"2973","15","Level 4 & Above","30 & Below","NA","Q2 2018"
"2974","15","Level 4 & Above",">30 - 100","48.95","Q2 2018"
"2975","15","Level 4 & Above",">100 - 300","46.06","Q2 2018"
"2976","15","Level 4 & Above",">300","NA","Q2 2018"
"2977","15","B1 & Below","30 & Below","84.03","Q3 2018"
"2978","15","B1 & Below",">30 - 100","108.28","Q3 2018"
"2979","15","B1 & Below",">100 - 300","NA","Q3 2018"
"2980","15","B1 & Below",">300","NA","Q3 2018"
"2981","15","Level 1","30 & Below","65.33","Q3 2018"
"2982","15","Level 1",">30 - 100","78.47","Q3 2018"
"2983","15","Level 1",">100 - 300","202.40","Q3 2018"
"2984","15","Level 1",">300","NA","Q3 2018"
"2985","15","Level 2 & 3","30 & Below","68.89","Q3 2018"
"2986","15","Level 2 & 3",">30 - 100","73.00","Q3 2018"
"2987","15","Level 2 & 3",">100 - 300","65.67","Q3 2018"
"2988","15","Level 2 & 3",">300","NA","Q3 2018"
"2989","15","Level 4 & Above","30 & Below","NA","Q3 2018"
"2990","15","Level 4 & Above",">30 - 100","53.25","Q3 2018"
"2991","15","Level 4 & Above",">100 - 300","NA","Q3 2018"
"2992","15","Level 4 & Above",">300","NA","Q3 2018"
"2993","15","B1 & Below","30 & Below","86.72","Q4 2018"
"2994","15","B1 & Below",">30 - 100","85.26","Q4 2018"
"2995","15","B1 & Below",">100 - 300","NA","Q4 2018"
"2996","15","B1 & Below",">300","205.44","Q4 2018"
"2997","15","Level 1","30 & Below","71.90","Q4 2018"
"2998","15","Level 1",">30 - 100","64.86","Q4 2018"
"2999","15","Level 1",">100 - 300","107.41","Q4 2018"
"3000","15","Level 1",">300","59.20","Q4 2018"
"3001","15","Level 2 & 3","30 & Below","46.68","Q4 2018"
"3002","15","Level 2 & 3",">30 - 100","46.75","Q4 2018"
"3003","15","Level 2 & 3",">100 - 300","71.56","Q4 2018"
"3004","15","Level 2 & 3",">300","NA","Q4 2018"
"3005","15","Level 4 & Above","30 & Below","NA","Q4 2018"
"3006","15","Level 4 & Above",">30 - 100","NA","Q4 2018"
"3007","15","Level 4 & Above",">100 - 300","57.42","Q4 2018"
"3008","15","Level 4 & Above",">300","NA","Q4 2018"
"3009","15","B1 & Below","30 & Below","53.70","Q1 2019"
"3010","15","B1 & Below",">30 - 100","67.43","Q1 2019"
"3011","15","B1 & Below",">100 - 300","153.41","Q1 2019"
"3012","15","B1 & Below",">300","NA","Q1 2019"
"3013","15","Level 1","30 & Below","70.13","Q1 2019"
"3014","15","Level 1",">30 - 100","80.84","Q1 2019"
"3015","15","Level 1",">100 - 300","78.05","Q1 2019"
"3016","15","Level 1",">300","NA","Q1 2019"
"3017","15","Level 2 & 3","30 & Below","60.71","Q1 2019"
"3018","15","Level 2 & 3",">30 - 100","57.58","Q1 2019"
"3019","15","Level 2 & 3",">100 - 300","NA","Q1 2019"
"3020","15","Level 2 & 3",">300","NA","Q1 2019"
"3021","15","Level 4 & Above","30 & Below","NA","Q1 2019"
"3022","15","Level 4 & Above",">30 - 100","70.07","Q1 2019"
"3023","15","Level 4 & Above",">100 - 300","NA","Q1 2019"
"3024","15","Level 4 & Above",">300","NA","Q1 2019"
"3025","15","B1 & Below","30 & Below","92.59","Q2 2019"
"3026","15","B1 & Below",">30 - 100","241.16","Q2 2019"
"3027","15","B1 & Below",">100 - 300","199.65","Q2 2019"
"3028","15","B1 & Below",">300","NA","Q2 2019"
"3029","15","Level 1","30 & Below","67.59","Q2 2019"
"3030","15","Level 1",">30 - 100","69.61","Q2 2019"
"3031","15","Level 1",">100 - 300","90.81","Q2 2019"
"3032","15","Level 1",">300","NA","Q2 2019"
"3033","15","Level 2 & 3","30 & Below","53.30","Q2 2019"
"3034","15","Level 2 & 3",">30 - 100","48.67","Q2 2019"
"3035","15","Level 2 & 3",">100 - 300","48.87","Q2 2019"
"3036","15","Level 2 & 3",">300","NA","Q2 2019"
"3037","15","Level 4 & Above","30 & Below","NA","Q2 2019"
"3038","15","Level 4 & Above",">30 - 100","86.90","Q2 2019"
"3039","15","Level 4 & Above",">100 - 300","49.53","Q2 2019"
"3040","15","Level 4 & Above",">300","NA","Q2 2019"
"3041","15","B1 & Below","30 & Below","67.42","Q3 2019"
"3042","15","B1 & Below",">30 - 100","77.42","Q3 2019"
"3043","15","B1 & Below",">100 - 300","143.05","Q3 2019"
"3044","15","B1 & Below",">300","NA","Q3 2019"
"3045","15","Level 1","30 & Below","57.57","Q3 2019"
"3046","15","Level 1",">30 - 100","82.61","Q3 2019"
"3047","15","Level 1",">100 - 300","32.30","Q3 2019"
"3048","15","Level 1",">300","NA","Q3 2019"
"3049","15","Level 2 & 3","30 & Below","49.75","Q3 2019"
"3050","15","Level 2 & 3",">30 - 100","43.94","Q3 2019"
"3051","15","Level 2 & 3",">100 - 300","65.34","Q3 2019"
"3052","15","Level 2 & 3",">300","43.05","Q3 2019"
"3053","15","Level 4 & Above","30 & Below","NA","Q3 2019"
"3054","15","Level 4 & Above",">30 - 100","72.92","Q3 2019"
"3055","15","Level 4 & Above",">100 - 300","NA","Q3 2019"
"3056","15","Level 4 & Above",">300","NA","Q3 2019"
"3057","15","B1 & Below","30 & Below","66.69","Q4 2019"
"3058","15","B1 & Below",">30 - 100","54.61","Q4 2019"
"3059","15","B1 & Below",">100 - 300","92.59","Q4 2019"
"3060","15","B1 & Below",">300","NA","Q4 2019"
"3061","15","Level 1","30 & Below","63.79","Q4 2019"
"3062","15","Level 1",">30 - 100","91.50","Q4 2019"
"3063","15","Level 1",">100 - 300","75.37","Q4 2019"
"3064","15","Level 1",">300","NA","Q4 2019"
"3065","15","Level 2 & 3","30 & Below","59.42","Q4 2019"
"3066","15","Level 2 & 3",">30 - 100","58.90","Q4 2019"
"3067","15","Level 2 & 3",">100 - 300","33.09","Q4 2019"
"3068","15","Level 2 & 3",">300","NA","Q4 2019"
"3069","15","Level 4 & Above","30 & Below","NA","Q4 2019"
"3070","15","Level 4 & Above",">30 - 100","50.78","Q4 2019"
"3071","15","Level 4 & Above",">100 - 300","NA","Q4 2019"
"3072","15","Level 4 & Above",">300","NA","Q4 2019"
"3073","15","B1 & Below","30 & Below","72.00","Q1 2020"
"3074","15","B1 & Below",">30 - 100","374.64","Q1 2020"
"3075","15","B1 & Below",">100 - 300","129.16","Q1 2020"
"3076","15","B1 & Below",">300","NA","Q1 2020"
"3077","15","Level 1","30 & Below","70.83","Q1 2020"
"3078","15","Level 1",">30 - 100","64.61","Q1 2020"
"3079","15","Level 1",">100 - 300","104.94","Q1 2020"
"3080","15","Level 1",">300","NA","Q1 2020"
"3081","15","Level 2 & 3","30 & Below","54.55","Q1 2020"
"3082","15","Level 2 & 3",">30 - 100","80.58","Q1 2020"
"3083","15","Level 2 & 3",">100 - 300","NA","Q1 2020"
"3084","15","Level 2 & 3",">300","NA","Q1 2020"
"3085","15","Level 4 & Above","30 & Below","NA","Q1 2020"
"3086","15","Level 4 & Above",">30 - 100","NA","Q1 2020"
"3087","15","Level 4 & Above",">100 - 300","NA","Q1 2020"
"3088","15","Level 4 & Above",">300","NA","Q1 2020"
"3089","15","B1 & Below","30 & Below","58.13","Q2 2020"
"3090","15","B1 & Below",">30 - 100","266.97","Q2 2020"
"3091","15","B1 & Below",">100 - 300","NA","Q2 2020"
"3092","15","B1 & Below",">300","NA","Q2 2020"
"3093","15","Level 1","30 & Below","100.00","Q2 2020"
"3094","15","Level 1",">30 - 100","64.32","Q2 2020"
"3095","15","Level 1",">100 - 300","NA","Q2 2020"
"3096","15","Level 1",">300","NA","Q2 2020"
"3097","15","Level 2 & 3","30 & Below","NA","Q2 2020"
"3098","15","Level 2 & 3",">30 - 100","68.76","Q2 2020"
"3099","15","Level 2 & 3",">100 - 300","NA","Q2 2020"
"3100","15","Level 2 & 3",">300","NA","Q2 2020"
"3101","15","Level 4 & Above","30 & Below","NA","Q2 2020"
"3102","15","Level 4 & Above",">30 - 100","NA","Q2 2020"
"3103","15","Level 4 & Above",">100 - 300","NA","Q2 2020"
"3104","15","Level 4 & Above",">300","NA","Q2 2020"
"3105","15","B1 & Below","30 & Below","75.00","Q3 2020"
"3106","15","B1 & Below",">30 - 100","229.88","Q3 2020"
"3107","15","B1 & Below",">100 - 300","NA","Q3 2020"
"3108","15","B1 & Below",">300","101.93","Q3 2020"
"3109","15","Level 1","30 & Below","58.66","Q3 2020"
"3110","15","Level 1",">30 - 100","68.82","Q3 2020"
"3111","15","Level 1",">100 - 300","125.56","Q3 2020"
"3112","15","Level 1",">300","NA","Q3 2020"
"3113","15","Level 2 & 3","30 & Below","58.13","Q3 2020"
"3114","15","Level 2 & 3",">30 - 100","145.31","Q3 2020"
"3115","15","Level 2 & 3",">100 - 300","52.45","Q3 2020"
"3116","15","Level 2 & 3",">300","NA","Q3 2020"
"3117","15","Level 4 & Above","30 & Below","NA","Q3 2020"
"3118","15","Level 4 & Above",">30 - 100","NA","Q3 2020"
"3119","15","Level 4 & Above",">100 - 300","NA","Q3 2020"
"3120","15","Level 4 & Above",">300","NA","Q3 2020"
"3121","15","B1 & Below","30 & Below","57.14","Q4 2020"
"3122","15","B1 & Below",">30 - 100","100.16","Q4 2020"
"3123","15","B1 & Below",">100 - 300","NA","Q4 2020"
"3124","15","B1 & Below",">300","NA","Q4 2020"
"3125","15","Level 1","30 & Below","60.87","Q4 2020"
"3126","15","Level 1",">30 - 100","72.40","Q4 2020"
"3127","15","Level 1",">100 - 300","51.18","Q4 2020"
"3128","15","Level 1",">300","77.38","Q4 2020"
"3129","15","Level 2 & 3","30 & Below","78.19","Q4 2020"
"3130","15","Level 2 & 3",">30 - 100","50.09","Q4 2020"
"3131","15","Level 2 & 3",">100 - 300","68.05","Q4 2020"
"3132","15","Level 2 & 3",">300","NA","Q4 2020"
"3133","15","Level 4 & Above","30 & Below","NA","Q4 2020"
"3134","15","Level 4 & Above",">30 - 100","46.76","Q4 2020"
"3135","15","Level 4 & Above",">100 - 300","NA","Q4 2020"
"3136","15","Level 4 & Above",">300","NA","Q4 2020"
"3137","15","B1 & Below","30 & Below","78.59","Q1 2021"
"3138","15","B1 & Below",">30 - 100","104.19","Q1 2021"
"3139","15","B1 & Below",">100 - 300","NA","Q1 2021"
"3140","15","B1 & Below",">300","NA","Q1 2021"
"3141","15","Level 1","30 & Below","70.83","Q1 2021"
"3142","15","Level 1",">30 - 100","63.24","Q1 2021"
"3143","15","Level 1",">100 - 300","115.56","Q1 2021"
"3144","15","Level 1",">300","NA","Q1 2021"
"3145","15","Level 2 & 3","30 & Below","52.77","Q1 2021"
"3146","15","Level 2 & 3",">30 - 100","132.57","Q1 2021"
"3147","15","Level 2 & 3",">100 - 300","91.20","Q1 2021"
"3148","15","Level 2 & 3",">300","53.82","Q1 2021"
"3149","15","Level 4 & Above","30 & Below","NA","Q1 2021"
"3150","15","Level 4 & Above",">30 - 100","NA","Q1 2021"
"3151","15","Level 4 & Above",">100 - 300","NA","Q1 2021"
"3152","15","Level 4 & Above",">300","NA","Q1 2021"
"3153","15","B1 & Below","30 & Below","80.95","Q2 2021"
"3154","15","B1 & Below",">30 - 100","104.87","Q2 2021"
"3155","15","B1 & Below",">100 - 300","142.77","Q2 2021"
"3156","15","B1 & Below",">300","NA","Q2 2021"
"3157","15","Level 1","30 & Below","72.73","Q2 2021"
"3158","15","Level 1",">30 - 100","103.90","Q2 2021"
"3159","15","Level 1",">100 - 300","108.11","Q2 2021"
"3160","15","Level 1",">300","NA","Q2 2021"
"3161","15","Level 2 & 3","30 & Below","51.92","Q2 2021"
"3162","15","Level 2 & 3",">30 - 100","48.66","Q2 2021"
"3163","15","Level 2 & 3",">100 - 300","NA","Q2 2021"
"3164","15","Level 2 & 3",">300","NA","Q2 2021"
"3165","15","Level 4 & Above","30 & Below","NA","Q2 2021"
"3166","15","Level 4 & Above",">30 - 100","NA","Q2 2021"
"3167","15","Level 4 & Above",">100 - 300","NA","Q2 2021"
"3168","15","Level 4 & Above",">300","NA","Q2 2021"
"3169","15","B1 & Below","30 & Below","64.64","Q3 2021"
"3170","15","B1 & Below",">30 - 100","105.51","Q3 2021"
"3171","15","B1 & Below",">100 - 300","107.78","Q3 2021"
"3172","15","B1 & Below",">300","NA","Q3 2021"
"3173","15","Level 1","30 & Below","55.56","Q3 2021"
"3174","15","Level 1",">30 - 100","74.07","Q3 2021"
"3175","15","Level 1",">100 - 300","86.73","Q3 2021"
"3176","15","Level 1",">300","NA","Q3 2021"
"3177","15","Level 2 & 3","30 & Below","44.71","Q3 2021"
"3178","15","Level 2 & 3",">30 - 100","48.69","Q3 2021"
"3179","15","Level 2 & 3",">100 - 300","83.80","Q3 2021"
"3180","15","Level 2 & 3",">300","NA","Q3 2021"
"3181","15","Level 4 & Above","30 & Below","NA","Q3 2021"
"3182","15","Level 4 & Above",">30 - 100","90.31","Q3 2021"
"3183","15","Level 4 & Above",">100 - 300","NA","Q3 2021"
"3184","15","Level 4 & Above",">300","NA","Q3 2021"
"3185","15","B1 & Below","30 & Below","74.07","Q4 2021"
"3186","15","B1 & Below",">30 - 100","85.94","Q4 2021"
"3187","15","B1 & Below",">100 - 300","NA","Q4 2021"
"3188","15","B1 & Below",">300","NA","Q4 2021"
"3189","15","Level 1","30 & Below","72.73","Q4 2021"
"3190","15","Level 1",">30 - 100","85.52","Q4 2021"
"3191","15","Level 1",">100 - 300","167.68","Q4 2021"
"3192","15","Level 1",">300","NA","Q4 2021"
"3193","15","Level 2 & 3","30 & Below","57.57","Q4 2021"
"3194","15","Level 2 & 3",">30 - 100","53.13","Q4 2021"
"3195","15","Level 2 & 3",">100 - 300","125.66","Q4 2021"
"3196","15","Level 2 & 3",">300","58.69","Q4 2021"
"3197","15","Level 4 & Above","30 & Below","NA","Q4 2021"
"3198","15","Level 4 & Above",">30 - 100","49.15","Q4 2021"
"3199","15","Level 4 & Above",">100 - 300","NA","Q4 2021"
"3200","15","Level 4 & Above",">300","NA","Q4 2021"

3200 record(s) retrieved based on user-specific search criteria

"Search By "Period (Q1 2012 to Q4 2021) & Floor Level All & Floor Area All & Postal District 11,12,13,14,15

"Notes:"
"To convert $ psm to $ psf, divide by a factor 10.764."
