"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"2754","20","B1 & Below",">30 - 100","201.80","Q1 2015"
"2755","20","B1 & Below",">100 - 300","NA","Q1 2015"
"2756","20","B1 & Below",">300","NA","Q1 2015"
"2757","20","Level 1","30 & Below","133.33","Q1 2015"
"2758","20","Level 1",">30 - 100","184.42","Q1 2015"
"2759","20","Level 1",">100 - 300","NA","Q1 2015"
"2760","20","Level 1",">300","NA","Q1 2015"
"2761","20","Level 2 & 3","30 & Below","309.46","Q1 2015"
"2762","20","Level 2 & 3",">30 - 100","247.31","Q1 2015"
"2763","20","Level 2 & 3",">100 - 300","118.94","Q1 2015"
"2764","20","Level 2 & 3",">300","61.94","Q1 2015"
"2765","20","Level 4 & Above","30 & Below","NA","Q1 2015"
"2766","20","Level 4 & Above",">30 - 100","NA","Q1 2015"
"2767","20","Level 4 & Above",">100 - 300","NA","Q1 2015"
"2768","20","Level 4 & Above",">300","NA","Q1 2015"
"2769","20","B1 & Below","30 & Below","242.29","Q2 2015"
"2770","20","B1 & Below",">30 - 100","NA","Q2 2015"
"2771","20","B1 & Below",">100 - 300","NA","Q2 2015"
"2772","20","B1 & Below",">300","NA","Q2 2015"
"2773","20","Level 1","30 & Below","295.09","Q2 2015"
"2774","20","Level 1",">30 - 100","234.54","Q2 2015"
"2775","20","Level 1",">100 - 300","53.33","Q2 2015"
"2776","20","Level 1",">300","NA","Q2 2015"
"2777","20","Level 2 & 3","30 & Below","525.00","Q2 2015"
"2778","20","Level 2 & 3",">30 - 100","164.02","Q2 2015"
"2779","20","Level 2 & 3",">100 - 300","NA","Q2 2015"
"2780","20","Level 2 & 3",">300","NA","Q2 2015"
"2781","20","Level 4 & Above","30 & Below","NA","Q2 2015"
"2782","20","Level 4 & Above",">30 - 100","NA","Q2 2015"
"2783","20","Level 4 & Above",">100 - 300","NA","Q2 2015"
"2784","20","Level 4 & Above",">300","NA","Q2 2015"
"2785","20","B1 & Below","30 & Below","55.74","Q3 2015"
"2786","20","B1 & Below",">30 - 100","NA","Q3 2015"
"2787","20","B1 & Below",">100 - 300","NA","Q3 2015"
"2788","20","B1 & Below",">300","NA","Q3 2015"
"2789","20","Level 1","30 & Below","95.00","Q3 2015"
"2790","20","Level 1",">30 - 100","143.33","Q3 2015"
"2791","20","Level 1",">100 - 300","NA","Q3 2015"
"2792","20","Level 1",">300","NA","Q3 2015"
"2793","20","Level 2 & 3","30 & Below","NA","Q3 2015"
"2794","20","Level 2 & 3",">30 - 100","NA","Q3 2015"
"2795","20","Level 2 & 3",">100 - 300","NA","Q3 2015"
"2796","20","Level 2 & 3",">300","NA","Q3 2015"
"2797","20","Level 4 & Above","30 & Below","NA","Q3 2015"
"2798","20","Level 4 & Above",">30 - 100","NA","Q3 2015"
"2799","20","Level 4 & Above",">100 - 300","NA","Q3 2015"
"2800","20","Level 4 & Above",">300","NA","Q3 2015"
"2801","20","B1 & Below","30 & Below","57.89","Q4 2015"
"2802","20","B1 & Below",">30 - 100","NA","Q4 2015"
"2803","20","B1 & Below",">100 - 300","NA","Q4 2015"
"2804","20","B1 & Below",">300","NA","Q4 2015"
"2805","20","Level 1","30 & Below","90.99","Q4 2015"
"2806","20","Level 1",">30 - 100","NA","Q4 2015"
"2807","20","Level 1",">100 - 300","60.69","Q4 2015"
"2808","20","Level 1",">300","NA","Q4 2015"
"2809","20","Level 2 & 3","30 & Below","NA","Q4 2015"
"2810","20","Level 2 & 3",">30 - 100","119.72","Q4 2015"
"2811","20","Level 2 & 3",">100 - 300","NA","Q4 2015"
"2812","20","Level 2 & 3",">300","NA","Q4 2015"
"2813","20","Level 4 & Above","30 & Below","NA","Q4 2015"
"2814","20","Level 4 & Above",">30 - 100","NA","Q4 2015"
"2815","20","Level 4 & Above",">100 - 300","NA","Q4 2015"
"2816","20","Level 4 & Above",">300","NA","Q4 2015"
"2817","20","B1 & Below","30 & Below","53.67","Q1 2016"
"2818","20","B1 & Below",">30 - 100","307.31","Q1 2016"
"2819","20","B1 & Below",">100 - 300","NA","Q1 2016"
"2820","20","B1 & Below",">300","NA","Q1 2016"
"2821","20","Level 1","30 & Below","75.90","Q1 2016"
"2822","20","Level 1",">30 - 100","155.17","Q1 2016"
"2823","20","Level 1",">100 - 300","NA","Q1 2016"
"2824","20","Level 1",">300","NA","Q1 2016"
"2825","20","Level 2 & 3","30 & Below","NA","Q1 2016"
"2826","20","Level 2 & 3",">30 - 100","121.46","Q1 2016"
"2827","20","Level 2 & 3",">100 - 300","NA","Q1 2016"
"2828","20","Level 2 & 3",">300","NA","Q1 2016"
"2829","20","Level 4 & Above","30 & Below","NA","Q1 2016"
"2830","20","Level 4 & Above",">30 - 100","NA","Q1 2016"
"2831","20","Level 4 & Above",">100 - 300","NA","Q1 2016"
"2832","20","Level 4 & Above",">300","NA","Q1 2016"
"2833","20","B1 & Below","30 & Below","56.48","Q2 2016"
"2834","20","B1 & Below",">30 - 100","NA","Q2 2016"
"2835","20","B1 & Below",">100 - 300","NA","Q2 2016"
"2836","20","B1 & Below",">300","NA","Q2 2016"
"2837","20","Level 1","30 & Below","269.98","Q2 2016"
"2838","20","Level 1",">30 - 100","87.41","Q2 2016"
"2839","20","Level 1",">100 - 300","69.93","Q2 2016"
"2840","20","Level 1",">300","NA","Q2 2016"
"2841","20","Level 2 & 3","30 & Below","NA","Q2 2016"
"2842","20","Level 2 & 3",">30 - 100","130.51","Q2 2016"
"2843","20","Level 2 & 3",">100 - 300","NA","Q2 2016"
"2844","20","Level 2 & 3",">300","44.32","Q2 2016"
"2845","20","Level 4 & Above","30 & Below","NA","Q2 2016"
"2846","20","Level 4 & Above",">30 - 100","NA","Q2 2016"
"2847","20","Level 4 & Above",">100 - 300","NA","Q2 2016"
"2848","20","Level 4 & Above",">300","NA","Q2 2016"
"2849","20","B1 & Below","30 & Below","NA","Q3 2016"
"2850","20","B1 & Below",">30 - 100","NA","Q3 2016"
"2851","20","B1 & Below",">100 - 300","NA","Q3 2016"
"2852","20","B1 & Below",">300","NA","Q3 2016"
"2853","20","Level 1","30 & Below","100.00","Q3 2016"
"2854","20","Level 1",">30 - 100","63.79","Q3 2016"
"2855","20","Level 1",">100 - 300","259.05","Q3 2016"
"2856","20","Level 1",">300","NA","Q3 2016"
"2857","20","Level 2 & 3","30 & Below","NA","Q3 2016"
"2858","20","Level 2 & 3",">30 - 100","NA","Q3 2016"
"2859","20","Level 2 & 3",">100 - 300","NA","Q3 2016"
"2860","20","Level 2 & 3",">300","NA","Q3 2016"
"2861","20","Level 4 & Above","30 & Below","NA","Q3 2016"
"2862","20","Level 4 & Above",">30 - 100","NA","Q3 2016"
"2863","20","Level 4 & Above",">100 - 300","NA","Q3 2016"
"2864","20","Level 4 & Above",">300","NA","Q3 2016"
"2865","20","B1 & Below","30 & Below","52.87","Q4 2016"
"2866","20","B1 & Below",">30 - 100","NA","Q4 2016"
"2867","20","B1 & Below",">100 - 300","NA","Q4 2016"
"2868","20","B1 & Below",">300","NA","Q4 2016"
"2869","20","Level 1","30 & Below","100.33","Q4 2016"
"2870","20","Level 1",">30 - 100","142.70","Q4 2016"
"2871","20","Level 1",">100 - 300","NA","Q4 2016"
"2872","20","Level 1",">300","NA","Q4 2016"
"2873","20","Level 2 & 3","30 & Below","NA","Q4 2016"
"2874","20","Level 2 & 3",">30 - 100","NA","Q4 2016"
"2875","20","Level 2 & 3",">100 - 300","NA","Q4 2016"
"2876","20","Level 2 & 3",">300","NA","Q4 2016"
"2877","20","Level 4 & Above","30 & Below","NA","Q4 2016"
"2878","20","Level 4 & Above",">30 - 100","NA","Q4 2016"
"2879","20","Level 4 & Above",">100 - 300","NA","Q4 2016"
"2880","20","Level 4 & Above",">300","NA","Q4 2016"
"2881","20","B1 & Below","30 & Below","55.56","Q1 2017"
"2882","20","B1 & Below",">30 - 100","NA","Q1 2017"
"2883","20","B1 & Below",">100 - 300","NA","Q1 2017"
"2884","20","B1 & Below",">300","NA","Q1 2017"
"2885","20","Level 1","30 & Below","81.20","Q1 2017"
"2886","20","Level 1",">30 - 100","145.43","Q1 2017"
"2887","20","Level 1",">100 - 300","NA","Q1 2017"
"2888","20","Level 1",">300","NA","Q1 2017"
"2889","20","Level 2 & 3","30 & Below","NA","Q1 2017"
"2890","20","Level 2 & 3",">30 - 100","NA","Q1 2017"
"2891","20","Level 2 & 3",">100 - 300","NA","Q1 2017"
"2892","20","Level 2 & 3",">300","NA","Q1 2017"
"2893","20","Level 4 & Above","30 & Below","NA","Q1 2017"
"2894","20","Level 4 & Above",">30 - 100","NA","Q1 2017"
"2895","20","Level 4 & Above",">100 - 300","NA","Q1 2017"
"2896","20","Level 4 & Above",">300","NA","Q1 2017"
"2897","20","B1 & Below","30 & Below","116.50","Q2 2017"
"2898","20","B1 & Below",">30 - 100","256.61","Q2 2017"
"2899","20","B1 & Below",">100 - 300","NA","Q2 2017"
"2900","20","B1 & Below",">300","NA","Q2 2017"
"2901","20","Level 1","30 & Below","182.48","Q2 2017"
"2902","20","Level 1",">30 - 100","136.09","Q2 2017"
"2903","20","Level 1",">100 - 300","61.89","Q2 2017"
"2904","20","Level 1",">300","NA","Q2 2017"
"2905","20","Level 2 & 3","30 & Below","272.59","Q2 2017"
"2906","20","Level 2 & 3",">30 - 100","210.56","Q2 2017"
"2907","20","Level 2 & 3",">100 - 300","NA","Q2 2017"
"2908","20","Level 2 & 3",">300","NA","Q2 2017"
"2909","20","Level 4 & Above","30 & Below","NA","Q2 2017"
"2910","20","Level 4 & Above",">30 - 100","NA","Q2 2017"
"2911","20","Level 4 & Above",">100 - 300","NA","Q2 2017"
"2912","20","Level 4 & Above",">300","NA","Q2 2017"
"2913","20","B1 & Below","30 & Below","53.75","Q3 2017"
"2914","20","B1 & Below",">30 - 100","NA","Q3 2017"
"2915","20","B1 & Below",">100 - 300","NA","Q3 2017"
"2916","20","B1 & Below",">300","NA","Q3 2017"
"2917","20","Level 1","30 & Below","248.62","Q3 2017"
"2918","20","Level 1",">30 - 100","116.15","Q3 2017"
"2919","20","Level 1",">100 - 300","49.52","Q3 2017"
"2920","20","Level 1",">300","NA","Q3 2017"
"2921","20","Level 2 & 3","30 & Below","NA","Q3 2017"
"2922","20","Level 2 & 3",">30 - 100","137.00","Q3 2017"
"2923","20","Level 2 & 3",">100 - 300","NA","Q3 2017"
"2924","20","Level 2 & 3",">300","NA","Q3 2017"
"2925","20","Level 4 & Above","30 & Below","NA","Q3 2017"
"2926","20","Level 4 & Above",">30 - 100","NA","Q3 2017"
"2927","20","Level 4 & Above",">100 - 300","NA","Q3 2017"
"2928","20","Level 4 & Above",">300","NA","Q3 2017"
"2929","20","B1 & Below","30 & Below","449.75","Q4 2017"
"2930","20","B1 & Below",">30 - 100","NA","Q4 2017"
"2931","20","B1 & Below",">100 - 300","NA","Q4 2017"
"2932","20","B1 & Below",">300","NA","Q4 2017"
"2933","20","Level 1","30 & Below","NA","Q4 2017"
"2934","20","Level 1",">30 - 100","67.92","Q4 2017"
"2935","20","Level 1",">100 - 300","44.35","Q4 2017"
"2936","20","Level 1",">300","NA","Q4 2017"
"2937","20","Level 2 & 3","30 & Below","NA","Q4 2017"
"2938","20","Level 2 & 3",">30 - 100","140.72","Q4 2017"
"2939","20","Level 2 & 3",">100 - 300","NA","Q4 2017"
"2940","20","Level 2 & 3",">300","NA","Q4 2017"
"2941","20","Level 4 & Above","30 & Below","NA","Q4 2017"
"2942","20","Level 4 & Above",">30 - 100","NA","Q4 2017"
"2943","20","Level 4 & Above",">100 - 300","NA","Q4 2017"
"2944","20","Level 4 & Above",">300","NA","Q4 2017"
"2945","20","B1 & Below","30 & Below","651.88","Q1 2018"
"2946","20","B1 & Below",">30 - 100","327.57","Q1 2018"
"2947","20","B1 & Below",">100 - 300","197.42","Q1 2018"
"2948","20","B1 & Below",">300","117.33","Q1 2018"
"2949","20","Level 1","30 & Below","330.85","Q1 2018"
"2950","20","Level 1",">30 - 100","72.12","Q1 2018"
"2951","20","Level 1",">100 - 300","175.97","Q1 2018"
"2952","20","Level 1",">300","NA","Q1 2018"
"2953","20","Level 2 & 3","30 & Below","384.41","Q1 2018"
"2954","20","Level 2 & 3",">30 - 100","209.59","Q1 2018"
"2955","20","Level 2 & 3",">100 - 300","235.13","Q1 2018"
"2956","20","Level 2 & 3",">300","NA","Q1 2018"
"2957","20","Level 4 & Above","30 & Below","NA","Q1 2018"
"2958","20","Level 4 & Above",">30 - 100","NA","Q1 2018"
"2959","20","Level 4 & Above",">100 - 300","NA","Q1 2018"
"2960","20","Level 4 & Above",">300","NA","Q1 2018"
"2961","20","B1 & Below","30 & Below","450.00","Q2 2018"
"2962","20","B1 & Below",">30 - 100","423.32","Q2 2018"
"2963","20","B1 & Below",">100 - 300","213.69","Q2 2018"
"2964","20","B1 & Below",">300","NA","Q2 2018"
"2965","20","Level 1","30 & Below","320.68","Q2 2018"
"2966","20","Level 1",">30 - 100","234.90","Q2 2018"
"2967","20","Level 1",">100 - 300","55.33","Q2 2018"
"2968","20","Level 1",">300","NA","Q2 2018"
"2969","20","Level 2 & 3","30 & Below","350.30","Q2 2018"
"2970","20","Level 2 & 3",">30 - 100","154.34","Q2 2018"
"2971","20","Level 2 & 3",">100 - 300","128.38","Q2 2018"
"2972","20","Level 2 & 3",">300","NA","Q2 2018"
"2973","20","Level 4 & Above","30 & Below","NA","Q2 2018"
"2974","20","Level 4 & Above",">30 - 100","NA","Q2 2018"
"2975","20","Level 4 & Above",">100 - 300","NA","Q2 2018"
"2976","20","Level 4 & Above",">300","NA","Q2 2018"
"2977","20","B1 & Below","30 & Below","486.20","Q3 2018"
"2978","20","B1 & Below",">30 - 100","285.98","Q3 2018"
"2979","20","B1 & Below",">100 - 300","140.31","Q3 2018"
"2980","20","B1 & Below",">300","NA","Q3 2018"
"2981","20","Level 1","30 & Below","116.28","Q3 2018"
"2982","20","Level 1",">30 - 100","140.39","Q3 2018"
"2983","20","Level 1",">100 - 300","246.54","Q3 2018"
"2984","20","Level 1",">300","NA","Q3 2018"
"2985","20","Level 2 & 3","30 & Below","309.99","Q3 2018"
"2986","20","Level 2 & 3",">30 - 100","167.19","Q3 2018"
"2987","20","Level 2 & 3",">100 - 300","114.18","Q3 2018"
"2988","20","Level 2 & 3",">300","NA","Q3 2018"
"2989","20","Level 4 & Above","30 & Below","NA","Q3 2018"
"2990","20","Level 4 & Above",">30 - 100","NA","Q3 2018"
"2991","20","Level 4 & Above",">100 - 300","NA","Q3 2018"
"2992","20","Level 4 & Above",">300","NA","Q3 2018"
"2993","20","B1 & Below","30 & Below","53.98","Q4 2018"
"2994","20","B1 & Below",">30 - 100","353.61","Q4 2018"
"2995","20","B1 & Below",">100 - 300","177.50","Q4 2018"
"2996","20","B1 & Below",">300","NA","Q4 2018"
"2997","20","Level 1","30 & Below","100.00","Q4 2018"
"2998","20","Level 1",">30 - 100","134.56","Q4 2018"
"2999","20","Level 1",">100 - 300","98.70","Q4 2018"
"3000","20","Level 1",">300","NA","Q4 2018"
"3001","20","Level 2 & 3","30 & Below","302.63","Q4 2018"
"3002","20","Level 2 & 3",">30 - 100","119.09","Q4 2018"
"3003","20","Level 2 & 3",">100 - 300","121.40","Q4 2018"
"3004","20","Level 2 & 3",">300","65.45","Q4 2018"
"3005","20","Level 4 & Above","30 & Below","NA","Q4 2018"
"3006","20","Level 4 & Above",">30 - 100","NA","Q4 2018"
"3007","20","Level 4 & Above",">100 - 300","NA","Q4 2018"
"3008","20","Level 4 & Above",">300","NA","Q4 2018"
"3009","20","B1 & Below","30 & Below","535.64","Q1 2019"
"3010","20","B1 & Below",">30 - 100","280.92","Q1 2019"
"3011","20","B1 & Below",">100 - 300","211.97","Q1 2019"
"3012","20","B1 & Below",">300","NA","Q1 2019"
"3013","20","Level 1","30 & Below","98.52","Q1 2019"
"3014","20","Level 1",">30 - 100","255.69","Q1 2019"
"3015","20","Level 1",">100 - 300","131.33","Q1 2019"
"3016","20","Level 1",">300","NA","Q1 2019"
"3017","20","Level 2 & 3","30 & Below","NA","Q1 2019"
"3018","20","Level 2 & 3",">30 - 100","260.93","Q1 2019"
"3019","20","Level 2 & 3",">100 - 300","NA","Q1 2019"
"3020","20","Level 2 & 3",">300","NA","Q1 2019"
"3021","20","Level 4 & Above","30 & Below","NA","Q1 2019"
"3022","20","Level 4 & Above",">30 - 100","NA","Q1 2019"
"3023","20","Level 4 & Above",">100 - 300","NA","Q1 2019"
"3024","20","Level 4 & Above",">300","NA","Q1 2019"
"3025","20","B1 & Below","30 & Below","359.98","Q2 2019"
"3026","20","B1 & Below",">30 - 100","261.39","Q2 2019"
"3027","20","B1 & Below",">100 - 300","NA","Q2 2019"
"3028","20","B1 & Below",">300","NA","Q2 2019"
"3029","20","Level 1","30 & Below","119.52","Q2 2019"
"3030","20","Level 1",">30 - 100","116.67","Q2 2019"
"3031","20","Level 1",">100 - 300","61.29","Q2 2019"
"3032","20","Level 1",">300","NA","Q2 2019"
"3033","20","Level 2 & 3","30 & Below","281.86","Q2 2019"
"3034","20","Level 2 & 3",">30 - 100","125.80","Q2 2019"
"3035","20","Level 2 & 3",">100 - 300","113.72","Q2 2019"
"3036","20","Level 2 & 3",">300","79.66","Q2 2019"
"3037","20","Level 4 & Above","30 & Below","NA","Q2 2019"
"3038","20","Level 4 & Above",">30 - 100","NA","Q2 2019"
"3039","20","Level 4 & Above",">100 - 300","NA","Q2 2019"
"3040","20","Level 4 & Above",">300","NA","Q2 2019"
"3041","20","B1 & Below","30 & Below","57.50","Q3 2019"
"3042","20","B1 & Below",">30 - 100","308.41","Q3 2019"
"3043","20","B1 & Below",">100 - 300","156.22","Q3 2019"
"3044","20","B1 & Below",">300","NA","Q3 2019"
"3045","20","Level 1","30 & Below","335.49","Q3 2019"
"3046","20","Level 1",">30 - 100","151.36","Q3 2019"
"3047","20","Level 1",">100 - 300","54.23","Q3 2019"
"3048","20","Level 1",">300","NA","Q3 2019"
"3049","20","Level 2 & 3","30 & Below","240.24","Q3 2019"
"3050","20","Level 2 & 3",">30 - 100","194.89","Q3 2019"
"3051","20","Level 2 & 3",">100 - 300","194.38","Q3 2019"
"3052","20","Level 2 & 3",">300","NA","Q3 2019"
"3053","20","Level 4 & Above","30 & Below","NA","Q3 2019"
"3054","20","Level 4 & Above",">30 - 100","NA","Q3 2019"
"3055","20","Level 4 & Above",">100 - 300","NA","Q3 2019"
"3056","20","Level 4 & Above",">300","NA","Q3 2019"
"3057","20","B1 & Below","30 & Below","53.45","Q4 2019"
"3058","20","B1 & Below",">30 - 100","304.00","Q4 2019"
"3059","20","B1 & Below",">100 - 300","153.40","Q4 2019"
"3060","20","B1 & Below",">300","NA","Q4 2019"
"3061","20","Level 1","30 & Below","310.54","Q4 2019"
"3062","20","Level 1",">30 - 100","108.70","Q4 2019"
"3063","20","Level 1",">100 - 300","43.06","Q4 2019"
"3064","20","Level 1",">300","NA","Q4 2019"
"3065","20","Level 2 & 3","30 & Below","529.41","Q4 2019"
"3066","20","Level 2 & 3",">30 - 100","126.53","Q4 2019"
"3067","20","Level 2 & 3",">100 - 300","160.14","Q4 2019"
"3068","20","Level 2 & 3",">300","NA","Q4 2019"
"3069","20","Level 4 & Above","30 & Below","NA","Q4 2019"
"3070","20","Level 4 & Above",">30 - 100","NA","Q4 2019"
"3071","20","Level 4 & Above",">100 - 300","NA","Q4 2019"
"3072","20","Level 4 & Above",">300","NA","Q4 2019"
"3073","20","B1 & Below","30 & Below","598.00","Q1 2020"
"3074","20","B1 & Below",">30 - 100","329.88","Q1 2020"
"3075","20","B1 & Below",">100 - 300","NA","Q1 2020"
"3076","20","B1 & Below",">300","NA","Q1 2020"
"3077","20","Level 1","30 & Below","291.67","Q1 2020"
"3078","20","Level 1",">30 - 100","172.61","Q1 2020"
"3079","20","Level 1",">100 - 300","NA","Q1 2020"
"3080","20","Level 1",">300","NA","Q1 2020"
"3081","20","Level 2 & 3","30 & Below","368.33","Q1 2020"
"3082","20","Level 2 & 3",">30 - 100","274.08","Q1 2020"
"3083","20","Level 2 & 3",">100 - 300","NA","Q1 2020"
"3084","20","Level 2 & 3",">300","NA","Q1 2020"
"3085","20","Level 4 & Above","30 & Below","NA","Q1 2020"
"3086","20","Level 4 & Above",">30 - 100","NA","Q1 2020"
"3087","20","Level 4 & Above",">100 - 300","NA","Q1 2020"
"3088","20","Level 4 & Above",">300","NA","Q1 2020"
"3089","20","B1 & Below","30 & Below","545.45","Q2 2020"
"3090","20","B1 & Below",">30 - 100","NA","Q2 2020"
"3091","20","B1 & Below",">100 - 300","251.20","Q2 2020"
"3092","20","B1 & Below",">300","NA","Q2 2020"
"3093","20","Level 1","30 & Below","111.43","Q2 2020"
"3094","20","Level 1",">30 - 100","96.32","Q2 2020"
"3095","20","Level 1",">100 - 300","NA","Q2 2020"
"3096","20","Level 1",">300","NA","Q2 2020"
"3097","20","Level 2 & 3","30 & Below","NA","Q2 2020"
"3098","20","Level 2 & 3",">30 - 100","245.88","Q2 2020"
"3099","20","Level 2 & 3",">100 - 300","NA","Q2 2020"
"3100","20","Level 2 & 3",">300","NA","Q2 2020"
"3101","20","Level 4 & Above","30 & Below","NA","Q2 2020"
"3102","20","Level 4 & Above",">30 - 100","NA","Q2 2020"
"3103","20","Level 4 & Above",">100 - 300","NA","Q2 2020"
"3104","20","Level 4 & Above",">300","NA","Q2 2020"
"3105","20","B1 & Below","30 & Below","225.00","Q3 2020"
"3106","20","B1 & Below",">30 - 100","NA","Q3 2020"
"3107","20","B1 & Below",">100 - 300","166.93","Q3 2020"
"3108","20","B1 & Below",">300","NA","Q3 2020"
"3109","20","Level 1","30 & Below","253.85","Q3 2020"
"3110","20","Level 1",">30 - 100","71.62","Q3 2020"
"3111","20","Level 1",">100 - 300","43.56","Q3 2020"
"3112","20","Level 1",">300","NA","Q3 2020"
"3113","20","Level 2 & 3","30 & Below","194.86","Q3 2020"
"3114","20","Level 2 & 3",">30 - 100","138.02","Q3 2020"
"3115","20","Level 2 & 3",">100 - 300","104.62","Q3 2020"
"3116","20","Level 2 & 3",">300","NA","Q3 2020"
"3117","20","Level 4 & Above","30 & Below","NA","Q3 2020"
"3118","20","Level 4 & Above",">30 - 100","NA","Q3 2020"
"3119","20","Level 4 & Above",">100 - 300","NA","Q3 2020"
"3120","20","Level 4 & Above",">300","NA","Q3 2020"
"3121","20","B1 & Below","30 & Below","331.92","Q4 2020"
"3122","20","B1 & Below",">30 - 100","338.02","Q4 2020"
"3123","20","B1 & Below",">100 - 300","NA","Q4 2020"
"3124","20","B1 & Below",">300","NA","Q4 2020"
"3125","20","Level 1","30 & Below","135.63","Q4 2020"
"3126","20","Level 1",">30 - 100","120.15","Q4 2020"
"3127","20","Level 1",">100 - 300","100.00","Q4 2020"
"3128","20","Level 1",">300","NA","Q4 2020"
"3129","20","Level 2 & 3","30 & Below","277.75","Q4 2020"
"3130","20","Level 2 & 3",">30 - 100","164.79","Q4 2020"
"3131","20","Level 2 & 3",">100 - 300","110.00","Q4 2020"
"3132","20","Level 2 & 3",">300","NA","Q4 2020"
"3133","20","Level 4 & Above","30 & Below","NA","Q4 2020"
"3134","20","Level 4 & Above",">30 - 100","NA","Q4 2020"
"3135","20","Level 4 & Above",">100 - 300","NA","Q4 2020"
"3136","20","Level 4 & Above",">300","NA","Q4 2020"
"3137","20","B1 & Below","30 & Below","607.50","Q1 2021"
"3138","20","B1 & Below",">30 - 100","384.00","Q1 2021"
"3139","20","B1 & Below",">100 - 300","NA","Q1 2021"
"3140","20","B1 & Below",">300","NA","Q1 2021"
"3141","20","Level 1","30 & Below","192.31","Q1 2021"
"3142","20","Level 1",">30 - 100","117.86","Q1 2021"
"3143","20","Level 1",">100 - 300","86.11","Q1 2021"
"3144","20","Level 1",">300","NA","Q1 2021"
"3145","20","Level 2 & 3","30 & Below","304.11","Q1 2021"
"3146","20","Level 2 & 3",">30 - 100","93.72","Q1 2021"
"3147","20","Level 2 & 3",">100 - 300","NA","Q1 2021"
"3148","20","Level 2 & 3",">300","NA","Q1 2021"
"3149","20","Level 4 & Above","30 & Below","NA","Q1 2021"
"3150","20","Level 4 & Above",">30 - 100","NA","Q1 2021"
"3151","20","Level 4 & Above",">100 - 300","NA","Q1 2021"
"3152","20","Level 4 & Above",">300","NA","Q1 2021"
"3153","20","B1 & Below","30 & Below","153.57","Q2 2021"
"3154","20","B1 & Below",">30 - 100","368.18","Q2 2021"
"3155","20","B1 & Below",">100 - 300","NA","Q2 2021"
"3156","20","B1 & Below",">300","NA","Q2 2021"
"3157","20","Level 1","30 & Below","161.54","Q2 2021"
"3158","20","Level 1",">30 - 100","178.05","Q2 2021"
"3159","20","Level 1",">100 - 300","77.95","Q2 2021"
"3160","20","Level 1",">300","NA","Q2 2021"
"3161","20","Level 2 & 3","30 & Below","250.81","Q2 2021"
"3162","20","Level 2 & 3",">30 - 100","111.64","Q2 2021"
"3163","20","Level 2 & 3",">100 - 300","NA","Q2 2021"
"3164","20","Level 2 & 3",">300","NA","Q2 2021"
"3165","20","Level 4 & Above","30 & Below","NA","Q2 2021"
"3166","20","Level 4 & Above",">30 - 100","NA","Q2 2021"
"3167","20","Level 4 & Above",">100 - 300","NA","Q2 2021"
"3168","20","Level 4 & Above",">300","NA","Q2 2021"
"3169","20","B1 & Below","30 & Below","363.70","Q3 2021"
"3170","20","B1 & Below",">30 - 100","280.76","Q3 2021"
"3171","20","B1 & Below",">100 - 300","NA","Q3 2021"
"3172","20","B1 & Below",">300","NA","Q3 2021"
"3173","20","Level 1","30 & Below","263.07","Q3 2021"
"3174","20","Level 1",">30 - 100","153.85","Q3 2021"
"3175","20","Level 1",">100 - 300","53.82","Q3 2021"
"3176","20","Level 1",">300","NA","Q3 2021"
"3177","20","Level 2 & 3","30 & Below","183.28","Q3 2021"
"3178","20","Level 2 & 3",">30 - 100","127.87","Q3 2021"
"3179","20","Level 2 & 3",">100 - 300","NA","Q3 2021"
"3180","20","Level 2 & 3",">300","108.54","Q3 2021"
"3181","20","Level 4 & Above","30 & Below","NA","Q3 2021"
"3182","20","Level 4 & Above",">30 - 100","NA","Q3 2021"
"3183","20","Level 4 & Above",">100 - 300","NA","Q3 2021"
"3184","20","Level 4 & Above",">300","NA","Q3 2021"
"3185","20","B1 & Below","30 & Below","648.43","Q4 2021"
"3186","20","B1 & Below",">30 - 100","285.82","Q4 2021"
"3187","20","B1 & Below",">100 - 300","343.48","Q4 2021"
"3188","20","B1 & Below",">300","NA","Q4 2021"
"3189","20","Level 1","30 & Below","105.68","Q4 2021"
"3190","20","Level 1",">30 - 100","270.61","Q4 2021"
"3191","20","Level 1",">100 - 300","94.83","Q4 2021"
"3192","20","Level 1",">300","NA","Q4 2021"
"3193","20","Level 2 & 3","30 & Below","136.83","Q4 2021"
"3194","20","Level 2 & 3",">30 - 100","220.68","Q4 2021"
"3195","20","Level 2 & 3",">100 - 300","304.00","Q4 2021"
"3196","20","Level 2 & 3",">300","NA","Q4 2021"
"3197","20","Level 4 & Above","30 & Below","NA","Q4 2021"
"3198","20","Level 4 & Above",">30 - 100","NA","Q4 2021"
"3199","20","Level 4 & Above",">100 - 300","NA","Q4 2021"
"3200","20","Level 4 & Above",">300","NA","Q4 2021"

3200 record(s) retrieved based on user-specific search criteria

"Search By "Period (Q1 2012 to Q4 2021) & Floor Level All & Floor Area All & Postal District 16,17,18,19,20

"Notes:"
"To convert $ psm to $ psf, divide by a factor 10.764."
