"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1379","08","B1 & Below",">100 - 300","NA","Q3 2013"
"1380","08","B1 & Below",">300","NA","Q3 2013"
"1381","08","Level 1","30 & Below","205.90","Q3 2013"
"1382","08","Level 1",">30 - 100","58.33","Q3 2013"
"1383","08","Level 1",">100 - 300","NA","Q3 2013"
"1384","08","Level 1",">300","NA","Q3 2013"
"1385","08","Level 2 & 3","30 & Below","78.43","Q3 2013"
"1386","08","Level 2 & 3",">30 - 100","38.57","Q3 2013"
"1387","08","Level 2 & 3",">100 - 300","NA","Q3 2013"
"1388","08","Level 2 & 3",">300","NA","Q3 2013"
"1389","08","Level 4 & Above","30 & Below","NA","Q3 2013"
"1390","08","Level 4 & Above",">30 - 100","NA","Q3 2013"
"1391","08","Level 4 & Above",">100 - 300","NA","Q3 2013"
"1392","08","Level 4 & Above",">300","NA","Q3 2013"
"1393","08","B1 & Below","30 & Below","NA","Q4 2013"
"1394","08","B1 & Below",">30 - 100","92.55","Q4 2013"
"1395","08","B1 & Below",">100 - 300","NA","Q4 2013"
"1396","08","B1 & Below",">300","NA","Q4 2013"
"1397","08","Level 1","30 & Below","75.28","Q4 2013"
"1398","08","Level 1",">30 - 100","74.22","Q4 2013"
"1399","08","Level 1",">100 - 300","72.73","Q4 2013"
"1400","08","Level 1",">300","NA","Q4 2013"
"1401","08","Level 2 & 3","30 & Below","92.94","Q4 2013"
"1402","08","Level 2 & 3",">30 - 100","47.70","Q4 2013"
"1403","08","Level 2 & 3",">100 - 300","110.31","Q4 2013"
"1404","08","Level 2 & 3",">300","39.60","Q4 2013"
"1405","08","Level 4 & Above","30 & Below","NA","Q4 2013"
"1406","08","Level 4 & Above",">30 - 100","NA","Q4 2013"
"1407","08","Level 4 & Above",">100 - 300","43.05","Q4 2013"
"1408","08","Level 4 & Above",">300","NA","Q4 2013"
"1409","08","B1 & Below","30 & Below","NA","Q1 2014"
"1410","08","B1 & Below",">30 - 100","NA","Q1 2014"
"1411","08","B1 & Below",">100 - 300","NA","Q1 2014"
"1412","08","B1 & Below",">300","NA","Q1 2014"
"1413","08","Level 1","30 & Below","219.60","Q1 2014"
"1414","08","Level 1",">30 - 100","88.01","Q1 2014"
"1415","08","Level 1",">100 - 300","153.02","Q1 2014"
"1416","08","Level 1",">300","NA","Q1 2014"
"1417","08","Level 2 & 3","30 & Below","78.84","Q1 2014"
"1418","08","Level 2 & 3",">30 - 100","53.83","Q1 2014"
"1419","08","Level 2 & 3",">100 - 300","65.50","Q1 2014"
"1420","08","Level 2 & 3",">300","NA","Q1 2014"
"1421","08","Level 4 & Above","30 & Below","NA","Q1 2014"
"1422","08","Level 4 & Above",">30 - 100","43.02","Q1 2014"
"1423","08","Level 4 & Above",">100 - 300","NA","Q1 2014"
"1424","08","Level 4 & Above",">300","NA","Q1 2014"
"1425","08","B1 & Below","30 & Below","258.00","Q2 2014"
"1426","08","B1 & Below",">30 - 100","70.69","Q2 2014"
"1427","08","B1 & Below",">100 - 300","NA","Q2 2014"
"1428","08","B1 & Below",">300","NA","Q2 2014"
"1429","08","Level 1","30 & Below","126.65","Q2 2014"
"1430","08","Level 1",">30 - 100","81.06","Q2 2014"
"1431","08","Level 1",">100 - 300","84.21","Q2 2014"
"1432","08","Level 1",">300","NA","Q2 2014"
"1433","08","Level 2 & 3","30 & Below","45.45","Q2 2014"
"1434","08","Level 2 & 3",">30 - 100","40.82","Q2 2014"
"1435","08","Level 2 & 3",">100 - 300","NA","Q2 2014"
"1436","08","Level 2 & 3",">300","NA","Q2 2014"
"1437","08","Level 4 & Above","30 & Below","NA","Q2 2014"
"1438","08","Level 4 & Above",">30 - 100","41.92","Q2 2014"
"1439","08","Level 4 & Above",">100 - 300","54.90","Q2 2014"
"1440","08","Level 4 & Above",">300","NA","Q2 2014"
"1441","08","B1 & Below","30 & Below","215.79","Q3 2014"
"1442","08","B1 & Below",">30 - 100","NA","Q3 2014"
"1443","08","B1 & Below",">100 - 300","NA","Q3 2014"
"1444","08","B1 & Below",">300","NA","Q3 2014"
"1445","08","Level 1","30 & Below","104.63","Q3 2014"
"1446","08","Level 1",">30 - 100","85.58","Q3 2014"
"1447","08","Level 1",">100 - 300","NA","Q3 2014"
"1448","08","Level 1",">300","NA","Q3 2014"
"1449","08","Level 2 & 3","30 & Below","69.44","Q3 2014"
"1450","08","Level 2 & 3",">30 - 100","65.52","Q3 2014"
"1451","08","Level 2 & 3",">100 - 300","NA","Q3 2014"
"1452","08","Level 2 & 3",">300","NA","Q3 2014"
"1453","08","Level 4 & Above","30 & Below","NA","Q3 2014"
"1454","08","Level 4 & Above",">30 - 100","NA","Q3 2014"
"1455","08","Level 4 & Above",">100 - 300","NA","Q3 2014"
"1456","08","Level 4 & Above",">300","NA","Q3 2014"
"1457","08","B1 & Below","30 & Below","NA","Q4 2014"
"1458","08","B1 & Below",">30 - 100","NA","Q4 2014"
"1459","08","B1 & Below",">100 - 300","NA","Q4 2014"
"1460","08","B1 & Below",">300","NA","Q4 2014"
"1461","08","Level 1","30 & Below","109.18","Q4 2014"
"1462","08","Level 1",">30 - 100","80.77","Q4 2014"
"1463","08","Level 1",">100 - 300","NA","Q4 2014"
"1464","08","Level 1",">300","NA","Q4 2014"
"1465","08","Level 2 & 3","30 & Below","115.99","Q4 2014"
"1466","08","Level 2 & 3",">30 - 100","51.02","Q4 2014"
"1467","08","Level 2 & 3",">100 - 300","41.09","Q4 2014"
"1468","08","Level 2 & 3",">300","NA","Q4 2014"
"1469","08","Level 4 & Above","30 & Below","NA","Q4 2014"
"1470","08","Level 4 & Above",">30 - 100","NA","Q4 2014"
"1471","08","Level 4 & Above",">100 - 300","NA","Q4 2014"
"1472","08","Level 4 & Above",">300","NA","Q4 2014"
"1473","08","B1 & Below","30 & Below","NA","Q1 2015"
"1474","08","B1 & Below",">30 - 100","NA","Q1 2015"
"1475","08","B1 & Below",">100 - 300","NA","Q1 2015"
"1476","08","B1 & Below",">300","NA","Q1 2015"
"1477","08","Level 1","30 & Below","121.71","Q1 2015"
"1478","08","Level 1",">30 - 100","97.32","Q1 2015"
"1479","08","Level 1",">100 - 300","NA","Q1 2015"
"1480","08","Level 1",">300","NA","Q1 2015"
"1481","08","Level 2 & 3","30 & Below","53.39","Q1 2015"
"1482","08","Level 2 & 3",">30 - 100","39.01","Q1 2015"
"1483","08","Level 2 & 3",">100 - 300","65.66","Q1 2015"
"1484","08","Level 2 & 3",">300","NA","Q1 2015"
"1485","08","Level 4 & Above","30 & Below","NA","Q1 2015"
"1486","08","Level 4 & Above",">30 - 100","NA","Q1 2015"
"1487","08","Level 4 & Above",">100 - 300","NA","Q1 2015"
"1488","08","Level 4 & Above",">300","NA","Q1 2015"
"1489","08","B1 & Below","30 & Below","NA","Q2 2015"
"1490","08","B1 & Below",">30 - 100","154.77","Q2 2015"
"1491","08","B1 & Below",">100 - 300","NA","Q2 2015"
"1492","08","B1 & Below",">300","NA","Q2 2015"
"1493","08","Level 1","30 & Below","201.95","Q2 2015"
"1494","08","Level 1",">30 - 100","133.03","Q2 2015"
"1495","08","Level 1",">100 - 300","NA","Q2 2015"
"1496","08","Level 1",">300","NA","Q2 2015"
"1497","08","Level 2 & 3","30 & Below","48.45","Q2 2015"
"1498","08","Level 2 & 3",">30 - 100","35.38","Q2 2015"
"1499","08","Level 2 & 3",">100 - 300","23.97","Q2 2015"
"1500","08","Level 2 & 3",">300","NA","Q2 2015"
"1501","08","Level 4 & Above","30 & Below","NA","Q2 2015"
"1502","08","Level 4 & Above",">30 - 100","NA","Q2 2015"
"1503","08","Level 4 & Above",">100 - 300","64.59","Q2 2015"
"1504","08","Level 4 & Above",">300","NA","Q2 2015"
"1505","08","B1 & Below","30 & Below","NA","Q3 2015"
"1506","08","B1 & Below",">30 - 100","72.22","Q3 2015"
"1507","08","B1 & Below",">100 - 300","91.49","Q3 2015"
"1508","08","B1 & Below",">300","NA","Q3 2015"
"1509","08","Level 1","30 & Below","NA","Q3 2015"
"1510","08","Level 1",">30 - 100","76.48","Q3 2015"
"1511","08","Level 1",">100 - 300","64.59","Q3 2015"
"1512","08","Level 1",">300","NA","Q3 2015"
"1513","08","Level 2 & 3","30 & Below","68.32","Q3 2015"
"1514","08","Level 2 & 3",">30 - 100","48.67","Q3 2015"
"1515","08","Level 2 & 3",">100 - 300","83.95","Q3 2015"
"1516","08","Level 2 & 3",">300","NA","Q3 2015"
"1517","08","Level 4 & Above","30 & Below","NA","Q3 2015"
"1518","08","Level 4 & Above",">30 - 100","NA","Q3 2015"
"1519","08","Level 4 & Above",">100 - 300","NA","Q3 2015"
"1520","08","Level 4 & Above",">300","NA","Q3 2015"
"1521","08","B1 & Below","30 & Below","NA","Q4 2015"
"1522","08","B1 & Below",">30 - 100","NA","Q4 2015"
"1523","08","B1 & Below",">100 - 300","NA","Q4 2015"
"1524","08","B1 & Below",">300","NA","Q4 2015"
"1525","08","Level 1","30 & Below","NA","Q4 2015"
"1526","08","Level 1",">30 - 100","75.24","Q4 2015"
"1527","08","Level 1",">100 - 300","NA","Q4 2015"
"1528","08","Level 1",">300","NA","Q4 2015"
"1529","08","Level 2 & 3","30 & Below","NA","Q4 2015"
"1530","08","Level 2 & 3",">30 - 100","56.43","Q4 2015"
"1531","08","Level 2 & 3",">100 - 300","NA","Q4 2015"
"1532","08","Level 2 & 3",">300","NA","Q4 2015"
"1533","08","Level 4 & Above","30 & Below","NA","Q4 2015"
"1534","08","Level 4 & Above",">30 - 100","NA","Q4 2015"
"1535","08","Level 4 & Above",">100 - 300","NA","Q4 2015"
"1536","08","Level 4 & Above",">300","NA","Q4 2015"
"1537","08","B1 & Below","30 & Below","NA","Q1 2016"
"1538","08","B1 & Below",">30 - 100","NA","Q1 2016"
"1539","08","B1 & Below",">100 - 300","NA","Q1 2016"
"1540","08","B1 & Below",">300","NA","Q1 2016"
"1541","08","Level 1","30 & Below","NA","Q1 2016"
"1542","08","Level 1",">30 - 100","64.67","Q1 2016"
"1543","08","Level 1",">100 - 300","84.50","Q1 2016"
"1544","08","Level 1",">300","NA","Q1 2016"
"1545","08","Level 2 & 3","30 & Below","60.42","Q1 2016"
"1546","08","Level 2 & 3",">30 - 100","42.09","Q1 2016"
"1547","08","Level 2 & 3",">100 - 300","36.29","Q1 2016"
"1548","08","Level 2 & 3",">300","NA","Q1 2016"
"1549","08","Level 4 & Above","30 & Below","NA","Q1 2016"
"1550","08","Level 4 & Above",">30 - 100","NA","Q1 2016"
"1551","08","Level 4 & Above",">100 - 300","86.12","Q1 2016"
"1552","08","Level 4 & Above",">300","NA","Q1 2016"
"1553","08","B1 & Below","30 & Below","289.56","Q2 2016"
"1554","08","B1 & Below",">30 - 100","93.94","Q2 2016"
"1555","08","B1 & Below",">100 - 300","NA","Q2 2016"
"1556","08","B1 & Below",">300","NA","Q2 2016"
"1557","08","Level 1","30 & Below","113.64","Q2 2016"
"1558","08","Level 1",">30 - 100","61.94","Q2 2016"
"1559","08","Level 1",">100 - 300","NA","Q2 2016"
"1560","08","Level 1",">300","NA","Q2 2016"
"1561","08","Level 2 & 3","30 & Below","73.05","Q2 2016"
"1562","08","Level 2 & 3",">30 - 100","38.71","Q2 2016"
"1563","08","Level 2 & 3",">100 - 300","NA","Q2 2016"
"1564","08","Level 2 & 3",">300","NA","Q2 2016"
"1565","08","Level 4 & Above","30 & Below","NA","Q2 2016"
"1566","08","Level 4 & Above",">30 - 100","NA","Q2 2016"
"1567","08","Level 4 & Above",">100 - 300","NA","Q2 2016"
"1568","08","Level 4 & Above",">300","NA","Q2 2016"
"1569","08","B1 & Below","30 & Below","182.77","Q3 2016"
"1570","08","B1 & Below",">30 - 100","122.91","Q3 2016"
"1571","08","B1 & Below",">100 - 300","NA","Q3 2016"
"1572","08","B1 & Below",">300","NA","Q3 2016"
"1573","08","Level 1","30 & Below","123.53","Q3 2016"
"1574","08","Level 1",">30 - 100","70.83","Q3 2016"
"1575","08","Level 1",">100 - 300","93.34","Q3 2016"
"1576","08","Level 1",">300","NA","Q3 2016"
"1577","08","Level 2 & 3","30 & Below","47.22","Q3 2016"
"1578","08","Level 2 & 3",">30 - 100","46.38","Q3 2016"
"1579","08","Level 2 & 3",">100 - 300","107.66","Q3 2016"
"1580","08","Level 2 & 3",">300","NA","Q3 2016"
"1581","08","Level 4 & Above","30 & Below","NA","Q3 2016"
"1582","08","Level 4 & Above",">30 - 100","NA","Q3 2016"
"1583","08","Level 4 & Above",">100 - 300","NA","Q3 2016"
"1584","08","Level 4 & Above",">300","NA","Q3 2016"
"1585","08","B1 & Below","30 & Below","166.67","Q4 2016"
"1586","08","B1 & Below",">30 - 100","NA","Q4 2016"
"1587","08","B1 & Below",">100 - 300","NA","Q4 2016"
"1588","08","B1 & Below",">300","NA","Q4 2016"
"1589","08","Level 1","30 & Below","NA","Q4 2016"
"1590","08","Level 1",">30 - 100","89.74","Q4 2016"
"1591","08","Level 1",">100 - 300","74.21","Q4 2016"
"1592","08","Level 1",">300","NA","Q4 2016"
"1593","08","Level 2 & 3","30 & Below","95.28","Q4 2016"
"1594","08","Level 2 & 3",">30 - 100","48.28","Q4 2016"
"1595","08","Level 2 & 3",">100 - 300","68.88","Q4 2016"
"1596","08","Level 2 & 3",">300","NA","Q4 2016"
"1597","08","Level 4 & Above","30 & Below","NA","Q4 2016"
"1598","08","Level 4 & Above",">30 - 100","NA","Q4 2016"
"1599","08","Level 4 & Above",">100 - 300","50.59","Q4 2016"
"1600","08","Level 4 & Above",">300","NA","Q4 2016"
"1601","08","B1 & Below","30 & Below","NA","Q1 2017"
"1602","08","B1 & Below",">30 - 100","60.47","Q1 2017"
"1603","08","B1 & Below",">100 - 300","NA","Q1 2017"
"1604","08","B1 & Below",">300","NA","Q1 2017"
"1605","08","Level 1","30 & Below","172.76","Q1 2017"
"1606","08","Level 1",">30 - 100","64.53","Q1 2017"
"1607","08","Level 1",">100 - 300","NA","Q1 2017"
"1608","08","Level 1",">300","NA","Q1 2017"
"1609","08","Level 2 & 3","30 & Below","NA","Q1 2017"
"1610","08","Level 2 & 3",">30 - 100","42.86","Q1 2017"
"1611","08","Level 2 & 3",">100 - 300","NA","Q1 2017"
"1612","08","Level 2 & 3",">300","NA","Q1 2017"
"1613","08","Level 4 & Above","30 & Below","NA","Q1 2017"
"1614","08","Level 4 & Above",">30 - 100","NA","Q1 2017"
"1615","08","Level 4 & Above",">100 - 300","NA","Q1 2017"
"1616","08","Level 4 & Above",">300","NA","Q1 2017"
"1617","08","B1 & Below","30 & Below","290.67","Q2 2017"
"1618","08","B1 & Below",">30 - 100","125.90","Q2 2017"
"1619","08","B1 & Below",">100 - 300","NA","Q2 2017"
"1620","08","B1 & Below",">300","NA","Q2 2017"
"1621","08","Level 1","30 & Below","217.03","Q2 2017"
"1622","08","Level 1",">30 - 100","107.41","Q2 2017"
"1623","08","Level 1",">100 - 300","NA","Q2 2017"
"1624","08","Level 1",">300","NA","Q2 2017"
"1625","08","Level 2 & 3","30 & Below","55.95","Q2 2017"
"1626","08","Level 2 & 3",">30 - 100","35.13","Q2 2017"
"1627","08","Level 2 & 3",">100 - 300","NA","Q2 2017"
"1628","08","Level 2 & 3",">300","NA","Q2 2017"
"1629","08","Level 4 & Above","30 & Below","NA","Q2 2017"
"1630","08","Level 4 & Above",">30 - 100","NA","Q2 2017"
"1631","08","Level 4 & Above",">100 - 300","NA","Q2 2017"
"1632","08","Level 4 & Above",">300","NA","Q2 2017"
"1633","08","B1 & Below","30 & Below","232.00","Q3 2017"
"1634","08","B1 & Below",">30 - 100","62.16","Q3 2017"
"1635","08","B1 & Below",">100 - 300","NA","Q3 2017"
"1636","08","B1 & Below",">300","NA","Q3 2017"
"1637","08","Level 1","30 & Below","275.00","Q3 2017"
"1638","08","Level 1",">30 - 100","66.75","Q3 2017"
"1639","08","Level 1",">100 - 300","NA","Q3 2017"
"1640","08","Level 1",">300","NA","Q3 2017"
"1641","08","Level 2 & 3","30 & Below","45.45","Q3 2017"
"1642","08","Level 2 & 3",">30 - 100","44.42","Q3 2017"
"1643","08","Level 2 & 3",">100 - 300","80.73","Q3 2017"
"1644","08","Level 2 & 3",">300","NA","Q3 2017"
"1645","08","Level 4 & Above","30 & Below","NA","Q3 2017"
"1646","08","Level 4 & Above",">30 - 100","NA","Q3 2017"
"1647","08","Level 4 & Above",">100 - 300","NA","Q3 2017"
"1648","08","Level 4 & Above",">300","NA","Q3 2017"
"1649","08","B1 & Below","30 & Below","NA","Q4 2017"
"1650","08","B1 & Below",">30 - 100","107.56","Q4 2017"
"1651","08","B1 & Below",">100 - 300","NA","Q4 2017"
"1652","08","B1 & Below",">300","NA","Q4 2017"
"1653","08","Level 1","30 & Below","NA","Q4 2017"
"1654","08","Level 1",">30 - 100","60.98","Q4 2017"
"1655","08","Level 1",">100 - 300","NA","Q4 2017"
"1656","08","Level 1",">300","NA","Q4 2017"
"1657","08","Level 2 & 3","30 & Below","118.01","Q4 2017"
"1658","08","Level 2 & 3",">30 - 100","45.71","Q4 2017"
"1659","08","Level 2 & 3",">100 - 300","95.98","Q4 2017"
"1660","08","Level 2 & 3",">300","NA","Q4 2017"
"1661","08","Level 4 & Above","30 & Below","NA","Q4 2017"
"1662","08","Level 4 & Above",">30 - 100","NA","Q4 2017"
"1663","08","Level 4 & Above",">100 - 300","NA","Q4 2017"
"1664","08","Level 4 & Above",">300","NA","Q4 2017"
"1665","08","B1 & Below","30 & Below","NA","Q1 2018"
"1666","08","B1 & Below",">30 - 100","89.60","Q1 2018"
"1667","08","B1 & Below",">100 - 300","NA","Q1 2018"
"1668","08","B1 & Below",">300","NA","Q1 2018"
"1669","08","Level 1","30 & Below","367.56","Q1 2018"
"1670","08","Level 1",">30 - 100","58.14","Q1 2018"
"1671","08","Level 1",">100 - 300","100.49","Q1 2018"
"1672","08","Level 1",">300","NA","Q1 2018"
"1673","08","Level 2 & 3","30 & Below","51.92","Q1 2018"
"1674","08","Level 2 & 3",">30 - 100","67.90","Q1 2018"
"1675","08","Level 2 & 3",">100 - 300","NA","Q1 2018"
"1676","08","Level 2 & 3",">300","NA","Q1 2018"
"1677","08","Level 4 & Above","30 & Below","NA","Q1 2018"
"1678","08","Level 4 & Above",">30 - 100","NA","Q1 2018"
"1679","08","Level 4 & Above",">100 - 300","NA","Q1 2018"
"1680","08","Level 4 & Above",">300","NA","Q1 2018"
"1681","08","B1 & Below","30 & Below","NA","Q2 2018"
"1682","08","B1 & Below",">30 - 100","NA","Q2 2018"
"1683","08","B1 & Below",">100 - 300","NA","Q2 2018"
"1684","08","B1 & Below",">300","NA","Q2 2018"
"1685","08","Level 1","30 & Below","104.51","Q2 2018"
"1686","08","Level 1",">30 - 100","118.16","Q2 2018"
"1687","08","Level 1",">100 - 300","NA","Q2 2018"
"1688","08","Level 1",">300","NA","Q2 2018"
"1689","08","Level 2 & 3","30 & Below","55.56","Q2 2018"
"1690","08","Level 2 & 3",">30 - 100","37.37","Q2 2018"
"1691","08","Level 2 & 3",">100 - 300","87.49","Q2 2018"
"1692","08","Level 2 & 3",">300","NA","Q2 2018"
"1693","08","Level 4 & Above","30 & Below","NA","Q2 2018"
"1694","08","Level 4 & Above",">30 - 100","NA","Q2 2018"
"1695","08","Level 4 & Above",">100 - 300","NA","Q2 2018"
"1696","08","Level 4 & Above",">300","NA","Q2 2018"
"1697","08","B1 & Below","30 & Below","161.84","Q3 2018"
"1698","08","B1 & Below",">30 - 100","57.33","Q3 2018"
"1699","08","B1 & Below",">100 - 300","NA","Q3 2018"
"1700","08","B1 & Below",">300","NA","Q3 2018"
"1701","08","Level 1","30 & Below","76.92","Q3 2018"
"1702","08","Level 1",">30 - 100","73.25","Q3 2018"
"1703","08","Level 1",">100 - 300","68.66","Q3 2018"
"1704","08","Level 1",">300","NA","Q3 2018"
"1705","08","Level 2 & 3","30 & Below","NA","Q3 2018"
"1706","08","Level 2 & 3",">30 - 100","56.37","Q3 2018"
"1707","08","Level 2 & 3",">100 - 300","85.55","Q3 2018"
"1708","08","Level 2 & 3",">300","NA","Q3 2018"
"1709","08","Level 4 & Above","30 & Below","NA","Q3 2018"
"1710","08","Level 4 & Above",">30 - 100","NA","Q3 2018"
"1711","08","Level 4 & Above",">100 - 300","NA","Q3 2018"
"1712","08","Level 4 & Above",">300","NA","Q3 2018"
"1713","08","B1 & Below","30 & Below","263.73","Q4 2018"
"1714","08","B1 & Below",">30 - 100","279.72","Q4 2018"
"1715","08","B1 & Below",">100 - 300","155.55","Q4 2018"
"1716","08","B1 & Below",">300","NA","Q4 2018"
"1717","08","Level 1","30 & Below","52.00","Q4 2018"
"1718","08","Level 1",">30 - 100","70.03","Q4 2018"
"1719","08","Level 1",">100 - 300","75.49","Q4 2018"
"1720","08","Level 1",">300","NA","Q4 2018"
"1721","08","Level 2 & 3","30 & Below","76.92","Q4 2018"
"1722","08","Level 2 & 3",">30 - 100","47.46","Q4 2018"
"1723","08","Level 2 & 3",">100 - 300","110.89","Q4 2018"
"1724","08","Level 2 & 3",">300","NA","Q4 2018"
"1725","08","Level 4 & Above","30 & Below","NA","Q4 2018"
"1726","08","Level 4 & Above",">30 - 100","NA","Q4 2018"
"1727","08","Level 4 & Above",">100 - 300","NA","Q4 2018"
"1728","08","Level 4 & Above",">300","55.44","Q4 2018"
"1729","08","B1 & Below","30 & Below","NA","Q1 2019"
"1730","08","B1 & Below",">30 - 100","124.22","Q1 2019"
"1731","08","B1 & Below",">100 - 300","NA","Q1 2019"
"1732","08","B1 & Below",">300","NA","Q1 2019"
"1733","08","Level 1","30 & Below","114.75","Q1 2019"
"1734","08","Level 1",">30 - 100","61.88","Q1 2019"
"1735","08","Level 1",">100 - 300","95.30","Q1 2019"
"1736","08","Level 1",">300","NA","Q1 2019"
"1737","08","Level 2 & 3","30 & Below","49.24","Q1 2019"
"1738","08","Level 2 & 3",">30 - 100","45.71","Q1 2019"
"1739","08","Level 2 & 3",">100 - 300","117.89","Q1 2019"
"1740","08","Level 2 & 3",">300","NA","Q1 2019"
"1741","08","Level 4 & Above","30 & Below","NA","Q1 2019"
"1742","08","Level 4 & Above",">30 - 100","NA","Q1 2019"
"1743","08","Level 4 & Above",">100 - 300","77.51","Q1 2019"
"1744","08","Level 4 & Above",">300","NA","Q1 2019"
"1745","08","B1 & Below","30 & Below","345.62","Q2 2019"
"1746","08","B1 & Below",">30 - 100","NA","Q2 2019"
"1747","08","B1 & Below",">100 - 300","86.13","Q2 2019"
"1748","08","B1 & Below",">300","NA","Q2 2019"
"1749","08","Level 1","30 & Below","109.52","Q2 2019"
"1750","08","Level 1",">30 - 100","115.83","Q2 2019"
"1751","08","Level 1",">100 - 300","NA","Q2 2019"
"1752","08","Level 1",">300","NA","Q2 2019"
"1753","08","Level 2 & 3","30 & Below","58.33","Q2 2019"
"1754","08","Level 2 & 3",">30 - 100","38.14","Q2 2019"
"1755","08","Level 2 & 3",">100 - 300","36.14","Q2 2019"
"1756","08","Level 2 & 3",">300","NA","Q2 2019"
"1757","08","Level 4 & Above","30 & Below","NA","Q2 2019"
"1758","08","Level 4 & Above",">30 - 100","NA","Q2 2019"
"1759","08","Level 4 & Above",">100 - 300","65.68","Q2 2019"
"1760","08","Level 4 & Above",">300","NA","Q2 2019"
"1761","08","B1 & Below","30 & Below","233.15","Q3 2019"
"1762","08","B1 & Below",">30 - 100","NA","Q3 2019"
"1763","08","B1 & Below",">100 - 300","186.74","Q3 2019"
"1764","08","B1 & Below",">300","NA","Q3 2019"
"1765","08","Level 1","30 & Below","243.26","Q3 2019"
"1766","08","Level 1",">30 - 100","87.50","Q3 2019"
"1767","08","Level 1",">100 - 300","NA","Q3 2019"
"1768","08","Level 1",">300","NA","Q3 2019"
"1769","08","Level 2 & 3","30 & Below","51.14","Q3 2019"
"1770","08","Level 2 & 3",">30 - 100","47.27","Q3 2019"
"1771","08","Level 2 & 3",">100 - 300","75.34","Q3 2019"
"1772","08","Level 2 & 3",">300","NA","Q3 2019"
"1773","08","Level 4 & Above","30 & Below","NA","Q3 2019"
"1774","08","Level 4 & Above",">30 - 100","NA","Q3 2019"
"1775","08","Level 4 & Above",">100 - 300","NA","Q3 2019"
"1776","08","Level 4 & Above",">300","NA","Q3 2019"
"1777","08","B1 & Below","30 & Below","NA","Q4 2019"
"1778","08","B1 & Below",">30 - 100","102.33","Q4 2019"
"1779","08","B1 & Below",">100 - 300","NA","Q4 2019"
"1780","08","B1 & Below",">300","NA","Q4 2019"
"1781","08","Level 1","30 & Below","113.11","Q4 2019"
"1782","08","Level 1",">30 - 100","70.37","Q4 2019"
"1783","08","Level 1",">100 - 300","NA","Q4 2019"
"1784","08","Level 1",">300","NA","Q4 2019"
"1785","08","Level 2 & 3","30 & Below","NA","Q4 2019"
"1786","08","Level 2 & 3",">30 - 100","48.39","Q4 2019"
"1787","08","Level 2 & 3",">100 - 300","109.98","Q4 2019"
"1788","08","Level 2 & 3",">300","28.39","Q4 2019"
"1789","08","Level 4 & Above","30 & Below","NA","Q4 2019"
"1790","08","Level 4 & Above",">30 - 100","NA","Q4 2019"
"1791","08","Level 4 & Above",">100 - 300","NA","Q4 2019"
"1792","08","Level 4 & Above",">300","NA","Q4 2019"
"1793","08","B1 & Below","30 & Below","NA","Q1 2020"
"1794","08","B1 & Below",">30 - 100","NA","Q1 2020"
"1795","08","B1 & Below",">100 - 300","96.84","Q1 2020"
"1796","08","B1 & Below",">300","NA","Q1 2020"
"1797","08","Level 1","30 & Below","58.15","Q1 2020"
"1798","08","Level 1",">30 - 100","71.90","Q1 2020"
"1799","08","Level 1",">100 - 300","92.64","Q1 2020"
"1800","08","Level 1",">300","NA","Q1 2020"
"1801","08","Level 2 & 3","30 & Below","61.54","Q1 2020"
"1802","08","Level 2 & 3",">30 - 100","60.00","Q1 2020"
"1803","08","Level 2 & 3",">100 - 300","NA","Q1 2020"
"1804","08","Level 2 & 3",">300","NA","Q1 2020"
"1805","08","Level 4 & Above","30 & Below","NA","Q1 2020"
"1806","08","Level 4 & Above",">30 - 100","NA","Q1 2020"
"1807","08","Level 4 & Above",">100 - 300","NA","Q1 2020"
"1808","08","Level 4 & Above",">300","NA","Q1 2020"
"1809","08","B1 & Below","30 & Below","NA","Q2 2020"
"1810","08","B1 & Below",">30 - 100","NA","Q2 2020"
"1811","08","B1 & Below",">100 - 300","NA","Q2 2020"
"1812","08","B1 & Below",">300","NA","Q2 2020"
"1813","08","Level 1","30 & Below","192.10","Q2 2020"
"1814","08","Level 1",">30 - 100","79.23","Q2 2020"
"1815","08","Level 1",">100 - 300","NA","Q2 2020"
"1816","08","Level 1",">300","NA","Q2 2020"
"1817","08","Level 2 & 3","30 & Below","NA","Q2 2020"
"1818","08","Level 2 & 3",">30 - 100","41.67","Q2 2020"
"1819","08","Level 2 & 3",">100 - 300","NA","Q2 2020"
"1820","08","Level 2 & 3",">300","NA","Q2 2020"
"1821","08","Level 4 & Above","30 & Below","NA","Q2 2020"
"1822","08","Level 4 & Above",">30 - 100","NA","Q2 2020"
"1823","08","Level 4 & Above",">100 - 300","NA","Q2 2020"
"1824","08","Level 4 & Above",">300","NA","Q2 2020"
"1825","08","B1 & Below","30 & Below","NA","Q3 2020"
"1826","08","B1 & Below",">30 - 100","77.78","Q3 2020"
"1827","08","B1 & Below",">100 - 300","NA","Q3 2020"
"1828","08","B1 & Below",">300","NA","Q3 2020"
"1829","08","Level 1","30 & Below","72.73","Q3 2020"
"1830","08","Level 1",">30 - 100","72.80","Q3 2020"
"1831","08","Level 1",">100 - 300","90.34","Q3 2020"
"1832","08","Level 1",">300","NA","Q3 2020"
