"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"1828","03","B1 & Below",">300","NA","Q3 2020"
"1829","03","Level 1","30 & Below","195.05","Q3 2020"
"1830","03","Level 1",">30 - 100","107.50","Q3 2020"
"1831","03","Level 1",">100 - 300","NA","Q3 2020"
"1832","03","Level 1",">300","NA","Q3 2020"
"1833","03","Level 2 & 3","30 & Below","66.76","Q3 2020"
"1834","03","Level 2 & 3",">30 - 100","54.65","Q3 2020"
"1835","03","Level 2 & 3",">100 - 300","NA","Q3 2020"
"1836","03","Level 2 & 3",">300","NA","Q3 2020"
"1837","03","Level 4 & Above","30 & Below","NA","Q3 2020"
"1838","03","Level 4 & Above",">30 - 100","NA","Q3 2020"
"1839","03","Level 4 & Above",">100 - 300","NA","Q3 2020"
"1840","03","Level 4 & Above",">300","NA","Q3 2020"
"1841","03","B1 & Below","30 & Below","166.11","Q4 2020"
"1842","03","B1 & Below",">30 - 100","NA","Q4 2020"
"1843","03","B1 & Below",">100 - 300","NA","Q4 2020"
"1844","03","B1 & Below",">300","NA","Q4 2020"
"1845","03","Level 1","30 & Below","107.89","Q4 2020"
"1846","03","Level 1",">30 - 100","79.96","Q4 2020"
"1847","03","Level 1",">100 - 300","NA","Q4 2020"
"1848","03","Level 1",">300","NA","Q4 2020"
"1849","03","Level 2 & 3","30 & Below","60.00","Q4 2020"
"1850","03","Level 2 & 3",">30 - 100","48.39","Q4 2020"
"1851","03","Level 2 & 3",">100 - 300","NA","Q4 2020"
"1852","03","Level 2 & 3",">300","NA","Q4 2020"
"1853","03","Level 4 & Above","30 & Below","NA","Q4 2020"
"1854","03","Level 4 & Above",">30 - 100","NA","Q4 2020"
"1855","03","Level 4 & Above",">100 - 300","NA","Q4 2020"
"1856","03","Level 4 & Above",">300","NA","Q4 2020"
"1857","03","B1 & Below","30 & Below","NA","Q1 2021"
"1858","03","B1 & Below",">30 - 100","75.06","Q1 2021"
"1859","03","B1 & Below",">100 - 300","NA","Q1 2021"
"1860","03","B1 & Below",">300","NA","Q1 2021"
"1861","03","Level 1","30 & Below","63.33","Q1 2021"
"1862","03","Level 1",">30 - 100","118.87","Q1 2021"
"1863","03","Level 1",">100 - 300","NA","Q1 2021"
"1864","03","Level 1",">300","NA","Q1 2021"
"1865","03","Level 2 & 3","30 & Below","74.17","Q1 2021"
"1866","03","Level 2 & 3",">30 - 100","115.76","Q1 2021"
"1867","03","Level 2 & 3",">100 - 300","159.58","Q1 2021"
"1868","03","Level 2 & 3",">300","NA","Q1 2021"
"1869","03","Level 4 & Above","30 & Below","NA","Q1 2021"
"1870","03","Level 4 & Above",">30 - 100","NA","Q1 2021"
"1871","03","Level 4 & Above",">100 - 300","NA","Q1 2021"
"1872","03","Level 4 & Above",">300","NA","Q1 2021"
"1873","03","B1 & Below","30 & Below","380.58","Q2 2021"
"1874","03","B1 & Below",">30 - 100","NA","Q2 2021"
"1875","03","B1 & Below",">100 - 300","NA","Q2 2021"
"1876","03","B1 & Below",">300","NA","Q2 2021"
"1877","03","Level 1","30 & Below","112.00","Q2 2021"
"1878","03","Level 1",">30 - 100","131.29","Q2 2021"
"1879","03","Level 1",">100 - 300","NA","Q2 2021"
"1880","03","Level 1",">300","NA","Q2 2021"
"1881","03","Level 2 & 3","30 & Below","64.58","Q2 2021"
"1882","03","Level 2 & 3",">30 - 100","61.90","Q2 2021"
"1883","03","Level 2 & 3",">100 - 300","67.25","Q2 2021"
"1884","03","Level 2 & 3",">300","NA","Q2 2021"
"1885","03","Level 4 & Above","30 & Below","NA","Q2 2021"
"1886","03","Level 4 & Above",">30 - 100","NA","Q2 2021"
"1887","03","Level 4 & Above",">100 - 300","NA","Q2 2021"
"1888","03","Level 4 & Above",">300","NA","Q2 2021"
"1889","03","B1 & Below","30 & Below","246.35","Q3 2021"
"1890","03","B1 & Below",">30 - 100","NA","Q3 2021"
"1891","03","B1 & Below",">100 - 300","NA","Q3 2021"
"1892","03","B1 & Below",">300","NA","Q3 2021"
"1893","03","Level 1","30 & Below","165.79","Q3 2021"
"1894","03","Level 1",">30 - 100","102.27","Q3 2021"
"1895","03","Level 1",">100 - 300","NA","Q3 2021"
"1896","03","Level 1",">300","NA","Q3 2021"
"1897","03","Level 2 & 3","30 & Below","80.00","Q3 2021"
"1898","03","Level 2 & 3",">30 - 100","52.10","Q3 2021"
"1899","03","Level 2 & 3",">100 - 300","186.53","Q3 2021"
"1900","03","Level 2 & 3",">300","NA","Q3 2021"
"1901","03","Level 4 & Above","30 & Below","NA","Q3 2021"
"1902","03","Level 4 & Above",">30 - 100","NA","Q3 2021"
"1903","03","Level 4 & Above",">100 - 300","NA","Q3 2021"
"1904","03","Level 4 & Above",">300","NA","Q3 2021"
"1905","03","B1 & Below","30 & Below","NA","Q4 2021"
"1906","03","B1 & Below",">30 - 100","NA","Q4 2021"
"1907","03","B1 & Below",">100 - 300","NA","Q4 2021"
"1908","03","B1 & Below",">300","NA","Q4 2021"
"1909","03","Level 1","30 & Below","90.00","Q4 2021"
"1910","03","Level 1",">30 - 100","53.03","Q4 2021"
"1911","03","Level 1",">100 - 300","55.71","Q4 2021"
"1912","03","Level 1",">300","NA","Q4 2021"
"1913","03","Level 2 & 3","30 & Below","60.80","Q4 2021"
"1914","03","Level 2 & 3",">30 - 100","62.86","Q4 2021"
"1915","03","Level 2 & 3",">100 - 300","NA","Q4 2021"
"1916","03","Level 2 & 3",">300","NA","Q4 2021"
"1917","03","Level 4 & Above","30 & Below","NA","Q4 2021"
"1918","03","Level 4 & Above",">30 - 100","NA","Q4 2021"
"1919","03","Level 4 & Above",">100 - 300","NA","Q4 2021"
"1920","03","Level 4 & Above",">300","NA","Q4 2021"
"1921","04","B1 & Below","30 & Below","NA","Q1 2012"
"1922","04","B1 & Below",">30 - 100","NA","Q1 2012"
"1923","04","B1 & Below",">100 - 300","NA","Q1 2012"
"1924","04","B1 & Below",">300","NA","Q1 2012"
"1925","04","Level 1","30 & Below","NA","Q1 2012"
"1926","04","Level 1",">30 - 100","NA","Q1 2012"
"1927","04","Level 1",">100 - 300","NA","Q1 2012"
"1928","04","Level 1",">300","NA","Q1 2012"
"1929","04","Level 2 & 3","30 & Below","174.38","Q1 2012"
"1930","04","Level 2 & 3",">30 - 100","232.28","Q1 2012"
"1931","04","Level 2 & 3",">100 - 300","114.39","Q1 2012"
"1932","04","Level 2 & 3",">300","96.88","Q1 2012"
"1933","04","Level 4 & Above","30 & Below","NA","Q1 2012"
"1934","04","Level 4 & Above",">30 - 100","NA","Q1 2012"
"1935","04","Level 4 & Above",">100 - 300","NA","Q1 2012"
"1936","04","Level 4 & Above",">300","NA","Q1 2012"
"1937","04","B1 & Below","30 & Below","NA","Q2 2012"
"1938","04","B1 & Below",">30 - 100","NA","Q2 2012"
"1939","04","B1 & Below",">100 - 300","NA","Q2 2012"
"1940","04","B1 & Below",">300","NA","Q2 2012"
"1941","04","Level 1","30 & Below","NA","Q2 2012"
"1942","04","Level 1",">30 - 100","220.67","Q2 2012"
"1943","04","Level 1",">100 - 300","NA","Q2 2012"
"1944","04","Level 1",">300","NA","Q2 2012"
"1945","04","Level 2 & 3","30 & Below","NA","Q2 2012"
"1946","04","Level 2 & 3",">30 - 100","258.34","Q2 2012"
"1947","04","Level 2 & 3",">100 - 300","217.45","Q2 2012"
"1948","04","Level 2 & 3",">300","NA","Q2 2012"
"1949","04","Level 4 & Above","30 & Below","NA","Q2 2012"
"1950","04","Level 4 & Above",">30 - 100","NA","Q2 2012"
"1951","04","Level 4 & Above",">100 - 300","NA","Q2 2012"
"1952","04","Level 4 & Above",">300","NA","Q2 2012"
"1953","04","B1 & Below","30 & Below","730.98","Q3 2012"
"1954","04","B1 & Below",">30 - 100","289.28","Q3 2012"
"1955","04","B1 & Below",">100 - 300","237.60","Q3 2012"
"1956","04","B1 & Below",">300","NA","Q3 2012"
"1957","04","Level 1","30 & Below","NA","Q3 2012"
"1958","04","Level 1",">30 - 100","242.20","Q3 2012"
"1959","04","Level 1",">100 - 300","163.81","Q3 2012"
"1960","04","Level 1",">300","107.38","Q3 2012"
"1961","04","Level 2 & 3","30 & Below","169.90","Q3 2012"
"1962","04","Level 2 & 3",">30 - 100","224.16","Q3 2012"
"1963","04","Level 2 & 3",">100 - 300","172.42","Q3 2012"
"1964","04","Level 2 & 3",">300","91.77","Q3 2012"
"1965","04","Level 4 & Above","30 & Below","NA","Q3 2012"
"1966","04","Level 4 & Above",">30 - 100","NA","Q3 2012"
"1967","04","Level 4 & Above",">100 - 300","NA","Q3 2012"
"1968","04","Level 4 & Above",">300","NA","Q3 2012"
"1969","04","B1 & Below","30 & Below","NA","Q4 2012"
"1970","04","B1 & Below",">30 - 100","314.26","Q4 2012"
"1971","04","B1 & Below",">100 - 300","266.13","Q4 2012"
"1972","04","B1 & Below",">300","NA","Q4 2012"
"1973","04","Level 1","30 & Below","NA","Q4 2012"
"1974","04","Level 1",">30 - 100","389.80","Q4 2012"
"1975","04","Level 1",">100 - 300","140.35","Q4 2012"
"1976","04","Level 1",">300","83.90","Q4 2012"
"1977","04","Level 2 & 3","30 & Below","308.88","Q4 2012"
"1978","04","Level 2 & 3",">30 - 100","178.69","Q4 2012"
"1979","04","Level 2 & 3",">100 - 300","109.00","Q4 2012"
"1980","04","Level 2 & 3",">300","NA","Q4 2012"
"1981","04","Level 4 & Above","30 & Below","NA","Q4 2012"
"1982","04","Level 4 & Above",">30 - 100","NA","Q4 2012"
"1983","04","Level 4 & Above",">100 - 300","NA","Q4 2012"
"1984","04","Level 4 & Above",">300","NA","Q4 2012"
"1985","04","B1 & Below","30 & Below","542.86","Q1 2013"
"1986","04","B1 & Below",">30 - 100","NA","Q1 2013"
"1987","04","B1 & Below",">100 - 300","NA","Q1 2013"
"1988","04","B1 & Below",">300","NA","Q1 2013"
"1989","04","Level 1","30 & Below","NA","Q1 2013"
"1990","04","Level 1",">30 - 100","320.83","Q1 2013"
"1991","04","Level 1",">100 - 300","NA","Q1 2013"
"1992","04","Level 1",">300","85.85","Q1 2013"
"1993","04","Level 2 & 3","30 & Below","NA","Q1 2013"
"1994","04","Level 2 & 3",">30 - 100","215.29","Q1 2013"
"1995","04","Level 2 & 3",">100 - 300","172.23","Q1 2013"
"1996","04","Level 2 & 3",">300","53.82","Q1 2013"
"1997","04","Level 4 & Above","30 & Below","NA","Q1 2013"
"1998","04","Level 4 & Above",">30 - 100","NA","Q1 2013"
"1999","04","Level 4 & Above",">100 - 300","NA","Q1 2013"
"2000","04","Level 4 & Above",">300","NA","Q1 2013"
"2001","04","B1 & Below","30 & Below","571.43","Q2 2013"
"2002","04","B1 & Below",">30 - 100","NA","Q2 2013"
"2003","04","B1 & Below",">100 - 300","NA","Q2 2013"
"2004","04","B1 & Below",">300","NA","Q2 2013"
"2005","04","Level 1","30 & Below","429.42","Q2 2013"
"2006","04","Level 1",">30 - 100","144.64","Q2 2013"
"2007","04","Level 1",">100 - 300","NA","Q2 2013"
"2008","04","Level 1",">300","85.44","Q2 2013"
"2009","04","Level 2 & 3","30 & Below","NA","Q2 2013"
"2010","04","Level 2 & 3",">30 - 100","217.98","Q2 2013"
"2011","04","Level 2 & 3",">100 - 300","67.60","Q2 2013"
"2012","04","Level 2 & 3",">300","NA","Q2 2013"
"2013","04","Level 4 & Above","30 & Below","NA","Q2 2013"
"2014","04","Level 4 & Above",">30 - 100","NA","Q2 2013"
"2015","04","Level 4 & Above",">100 - 300","NA","Q2 2013"
"2016","04","Level 4 & Above",">300","NA","Q2 2013"
"2017","04","B1 & Below","30 & Below","NA","Q3 2013"
"2018","04","B1 & Below",">30 - 100","NA","Q3 2013"
"2019","04","B1 & Below",">100 - 300","NA","Q3 2013"
"2020","04","B1 & Below",">300","NA","Q3 2013"
"2021","04","Level 1","30 & Below","NA","Q3 2013"
"2022","04","Level 1",">30 - 100","343.63","Q3 2013"
"2023","04","Level 1",">100 - 300","NA","Q3 2013"
"2024","04","Level 1",">300","78.15","Q3 2013"
"2025","04","Level 2 & 3","30 & Below","279.88","Q3 2013"
"2026","04","Level 2 & 3",">30 - 100","187.08","Q3 2013"
"2027","04","Level 2 & 3",">100 - 300","172.23","Q3 2013"
"2028","04","Level 2 & 3",">300","44.65","Q3 2013"
"2029","04","Level 4 & Above","30 & Below","NA","Q3 2013"
"2030","04","Level 4 & Above",">30 - 100","NA","Q3 2013"
"2031","04","Level 4 & Above",">100 - 300","NA","Q3 2013"
"2032","04","Level 4 & Above",">300","NA","Q3 2013"
"2033","04","B1 & Below","30 & Below","NA","Q4 2013"
"2034","04","B1 & Below",">30 - 100","NA","Q4 2013"
"2035","04","B1 & Below",">100 - 300","NA","Q4 2013"
"2036","04","B1 & Below",">300","97.81","Q4 2013"
"2037","04","Level 1","30 & Below","NA","Q4 2013"
"2038","04","Level 1",">30 - 100","269.26","Q4 2013"
"2039","04","Level 1",">100 - 300","169.00","Q4 2013"
"2040","04","Level 1",">300","57.00","Q4 2013"
"2041","04","Level 2 & 3","30 & Below","NA","Q4 2013"
"2042","04","Level 2 & 3",">30 - 100","131.85","Q4 2013"
"2043","04","Level 2 & 3",">100 - 300","118.31","Q4 2013"
"2044","04","Level 2 & 3",">300","76.40","Q4 2013"
"2045","04","Level 4 & Above","30 & Below","NA","Q4 2013"
"2046","04","Level 4 & Above",">30 - 100","NA","Q4 2013"
"2047","04","Level 4 & Above",">100 - 300","NA","Q4 2013"
"2048","04","Level 4 & Above",">300","NA","Q4 2013"
"2049","04","B1 & Below","30 & Below","NA","Q1 2014"
"2050","04","B1 & Below",">30 - 100","NA","Q1 2014"
"2051","04","B1 & Below",">100 - 300","NA","Q1 2014"
"2052","04","B1 & Below",">300","NA","Q1 2014"
"2053","04","Level 1","30 & Below","200.72","Q1 2014"
"2054","04","Level 1",">30 - 100","294.76","Q1 2014"
"2055","04","Level 1",">100 - 300","74.92","Q1 2014"
"2056","04","Level 1",">300","82.22","Q1 2014"
"2057","04","Level 2 & 3","30 & Below","247.56","Q1 2014"
"2058","04","Level 2 & 3",">30 - 100","144.27","Q1 2014"
"2059","04","Level 2 & 3",">100 - 300","NA","Q1 2014"
"2060","04","Level 2 & 3",">300","64.36","Q1 2014"
"2061","04","Level 4 & Above","30 & Below","NA","Q1 2014"
"2062","04","Level 4 & Above",">30 - 100","NA","Q1 2014"
"2063","04","Level 4 & Above",">100 - 300","NA","Q1 2014"
"2064","04","Level 4 & Above",">300","NA","Q1 2014"
"2065","04","B1 & Below","30 & Below","906.25","Q2 2014"
"2066","04","B1 & Below",">30 - 100","NA","Q2 2014"
"2067","04","B1 & Below",">100 - 300","NA","Q2 2014"
"2068","04","B1 & Below",">300","NA","Q2 2014"
"2069","04","Level 1","30 & Below","NA","Q2 2014"
"2070","04","Level 1",">30 - 100","193.77","Q2 2014"
"2071","04","Level 1",">100 - 300","NA","Q2 2014"
"2072","04","Level 1",">300","128.54","Q2 2014"
"2073","04","Level 2 & 3","30 & Below","NA","Q2 2014"
"2074","04","Level 2 & 3",">30 - 100","131.86","Q2 2014"
"2075","04","Level 2 & 3",">100 - 300","123.79","Q2 2014"
"2076","04","Level 2 & 3",">300","NA","Q2 2014"
"2077","04","Level 4 & Above","30 & Below","NA","Q2 2014"
"2078","04","Level 4 & Above",">30 - 100","NA","Q2 2014"
"2079","04","Level 4 & Above",">100 - 300","NA","Q2 2014"
"2080","04","Level 4 & Above",">300","NA","Q2 2014"
"2081","04","B1 & Below","30 & Below","768.57","Q3 2014"
"2082","04","B1 & Below",">30 - 100","NA","Q3 2014"
"2083","04","B1 & Below",">100 - 300","NA","Q3 2014"
"2084","04","B1 & Below",">300","NA","Q3 2014"
"2085","04","Level 1","30 & Below","333.33","Q3 2014"
"2086","04","Level 1",">30 - 100","117.02","Q3 2014"
"2087","04","Level 1",">100 - 300","98.16","Q3 2014"
"2088","04","Level 1",">300","NA","Q3 2014"
"2089","04","Level 2 & 3","30 & Below","258.33","Q3 2014"
"2090","04","Level 2 & 3",">30 - 100","231.43","Q3 2014"
"2091","04","Level 2 & 3",">100 - 300","129.17","Q3 2014"
"2092","04","Level 2 & 3",">300","NA","Q3 2014"
"2093","04","Level 4 & Above","30 & Below","NA","Q3 2014"
"2094","04","Level 4 & Above",">30 - 100","NA","Q3 2014"
"2095","04","Level 4 & Above",">100 - 300","NA","Q3 2014"
"2096","04","Level 4 & Above",">300","NA","Q3 2014"
"2097","04","B1 & Below","30 & Below","650.00","Q4 2014"
"2098","04","B1 & Below",">30 - 100","NA","Q4 2014"
"2099","04","B1 & Below",">100 - 300","NA","Q4 2014"
"2100","04","B1 & Below",">300","NA","Q4 2014"
"2101","04","Level 1","30 & Below","NA","Q4 2014"
"2102","04","Level 1",">30 - 100","188.36","Q4 2014"
"2103","04","Level 1",">100 - 300","113.57","Q4 2014"
"2104","04","Level 1",">300","88.86","Q4 2014"
"2105","04","Level 2 & 3","30 & Below","NA","Q4 2014"
"2106","04","Level 2 & 3",">30 - 100","131.59","Q4 2014"
"2107","04","Level 2 & 3",">100 - 300","95.14","Q4 2014"
"2108","04","Level 2 & 3",">300","38.41","Q4 2014"
"2109","04","Level 4 & Above","30 & Below","NA","Q4 2014"
"2110","04","Level 4 & Above",">30 - 100","NA","Q4 2014"
"2111","04","Level 4 & Above",">100 - 300","NA","Q4 2014"
"2112","04","Level 4 & Above",">300","NA","Q4 2014"
"2113","04","B1 & Below","30 & Below","704.57","Q1 2015"
"2114","04","B1 & Below",">30 - 100","376.75","Q1 2015"
"2115","04","B1 & Below",">100 - 300","NA","Q1 2015"
"2116","04","B1 & Below",">300","NA","Q1 2015"
"2117","04","Level 1","30 & Below","NA","Q1 2015"
"2118","04","Level 1",">30 - 100","263.45","Q1 2015"
"2119","04","Level 1",">100 - 300","86.11","Q1 2015"
"2120","04","Level 1",">300","64.84","Q1 2015"
"2121","04","Level 2 & 3","30 & Below","101.02","Q1 2015"
"2122","04","Level 2 & 3",">30 - 100","279.87","Q1 2015"
"2123","04","Level 2 & 3",">100 - 300","126.43","Q1 2015"
"2124","04","Level 2 & 3",">300","103.53","Q1 2015"
"2125","04","Level 4 & Above","30 & Below","NA","Q1 2015"
"2126","04","Level 4 & Above",">30 - 100","NA","Q1 2015"
"2127","04","Level 4 & Above",">100 - 300","NA","Q1 2015"
"2128","04","Level 4 & Above",">300","NA","Q1 2015"
"2129","04","B1 & Below","30 & Below","885.00","Q2 2015"
"2130","04","B1 & Below",">30 - 100","NA","Q2 2015"
"2131","04","B1 & Below",">100 - 300","NA","Q2 2015"
"2132","04","B1 & Below",">300","NA","Q2 2015"
"2133","04","Level 1","30 & Below","NA","Q2 2015"
"2134","04","Level 1",">30 - 100","265.32","Q2 2015"
"2135","04","Level 1",">100 - 300","202.69","Q2 2015"
"2136","04","Level 1",">300","115.18","Q2 2015"
"2137","04","Level 2 & 3","30 & Below","279.85","Q2 2015"
"2138","04","Level 2 & 3",">30 - 100","104.95","Q2 2015"
"2139","04","Level 2 & 3",">100 - 300","100.22","Q2 2015"
"2140","04","Level 2 & 3",">300","44.28","Q2 2015"
"2141","04","Level 4 & Above","30 & Below","NA","Q2 2015"
"2142","04","Level 4 & Above",">30 - 100","NA","Q2 2015"
"2143","04","Level 4 & Above",">100 - 300","NA","Q2 2015"
"2144","04","Level 4 & Above",">300","NA","Q2 2015"
"2145","04","B1 & Below","30 & Below","NA","Q3 2015"
"2146","04","B1 & Below",">30 - 100","NA","Q3 2015"
"2147","04","B1 & Below",">100 - 300","NA","Q3 2015"
"2148","04","B1 & Below",">300","NA","Q3 2015"
"2149","04","Level 1","30 & Below","NA","Q3 2015"
"2150","04","Level 1",">30 - 100","250.48","Q3 2015"
"2151","04","Level 1",">100 - 300","NA","Q3 2015"
"2152","04","Level 1",">300","NA","Q3 2015"
"2153","04","Level 2 & 3","30 & Below","NA","Q3 2015"
"2154","04","Level 2 & 3",">30 - 100","244.89","Q3 2015"
"2155","04","Level 2 & 3",">100 - 300","198.64","Q3 2015"
"2156","04","Level 2 & 3",">300","NA","Q3 2015"
"2157","04","Level 4 & Above","30 & Below","NA","Q3 2015"
"2158","04","Level 4 & Above",">30 - 100","NA","Q3 2015"
"2159","04","Level 4 & Above",">100 - 300","NA","Q3 2015"
"2160","04","Level 4 & Above",">300","NA","Q3 2015"
"2161","04","B1 & Below","30 & Below","NA","Q4 2015"
"2162","04","B1 & Below",">30 - 100","274.49","Q4 2015"
"2163","04","B1 & Below",">100 - 300","NA","Q4 2015"
"2164","04","B1 & Below",">300","NA","Q4 2015"
"2165","04","Level 1","30 & Below","NA","Q4 2015"
"2166","04","Level 1",">30 - 100","NA","Q4 2015"
"2167","04","Level 1",">100 - 300","NA","Q4 2015"
"2168","04","Level 1",">300","NA","Q4 2015"
"2169","04","Level 2 & 3","30 & Below","349.68","Q4 2015"
"2170","04","Level 2 & 3",">30 - 100","274.49","Q4 2015"
"2171","04","Level 2 & 3",">100 - 300","231.43","Q4 2015"
"2172","04","Level 2 & 3",">300","75.36","Q4 2015"
"2173","04","Level 4 & Above","30 & Below","NA","Q4 2015"
"2174","04","Level 4 & Above",">30 - 100","NA","Q4 2015"
"2175","04","Level 4 & Above",">100 - 300","NA","Q4 2015"
"2176","04","Level 4 & Above",">300","NA","Q4 2015"
"2177","04","B1 & Below","30 & Below","NA","Q1 2016"
"2178","04","B1 & Below",">30 - 100","NA","Q1 2016"
"2179","04","B1 & Below",">100 - 300","280.95","Q1 2016"
"2180","04","B1 & Below",">300","NA","Q1 2016"
"2181","04","Level 1","30 & Below","NA","Q1 2016"
"2182","04","Level 1",">30 - 100","290.64","Q1 2016"
"2183","04","Level 1",">100 - 300","161.27","Q1 2016"
"2184","04","Level 1",">300","70.37","Q1 2016"
"2185","04","Level 2 & 3","30 & Below","NA","Q1 2016"
"2186","04","Level 2 & 3",">30 - 100","NA","Q1 2016"
"2187","04","Level 2 & 3",">100 - 300","123.46","Q1 2016"
"2188","04","Level 2 & 3",">300","149.04","Q1 2016"
"2189","04","Level 4 & Above","30 & Below","NA","Q1 2016"
"2190","04","Level 4 & Above",">30 - 100","NA","Q1 2016"
"2191","04","Level 4 & Above",">100 - 300","NA","Q1 2016"
"2192","04","Level 4 & Above",">300","NA","Q1 2016"
"2193","04","B1 & Below","30 & Below","NA","Q2 2016"
"2194","04","B1 & Below",">30 - 100","NA","Q2 2016"
"2195","04","B1 & Below",">100 - 300","290.63","Q2 2016"
"2196","04","B1 & Below",">300","NA","Q2 2016"
"2197","04","Level 1","30 & Below","NA","Q2 2016"
"2198","04","Level 1",">30 - 100","NA","Q2 2016"
"2199","04","Level 1",">100 - 300","166.85","Q2 2016"
"2200","04","Level 1",">300","81.92","Q2 2016"
"2201","04","Level 2 & 3","30 & Below","NA","Q2 2016"
"2202","04","Level 2 & 3",">30 - 100","133.48","Q2 2016"
"2203","04","Level 2 & 3",">100 - 300","150.70","Q2 2016"
"2204","04","Level 2 & 3",">300","110.28","Q2 2016"
"2205","04","Level 4 & Above","30 & Below","NA","Q2 2016"
"2206","04","Level 4 & Above",">30 - 100","NA","Q2 2016"
"2207","04","Level 4 & Above",">100 - 300","NA","Q2 2016"
"2208","04","Level 4 & Above",">300","NA","Q2 2016"
"2209","04","B1 & Below","30 & Below","NA","Q3 2016"
"2210","04","B1 & Below",">30 - 100","NA","Q3 2016"
"2211","04","B1 & Below",">100 - 300","NA","Q3 2016"
"2212","04","B1 & Below",">300","NA","Q3 2016"
"2213","04","Level 1","30 & Below","NA","Q3 2016"
"2214","04","Level 1",">30 - 100","130.94","Q3 2016"
"2215","04","Level 1",">100 - 300","NA","Q3 2016"
"2216","04","Level 1",">300","NA","Q3 2016"
"2217","04","Level 2 & 3","30 & Below","NA","Q3 2016"
"2218","04","Level 2 & 3",">30 - 100","143.30","Q3 2016"
"2219","04","Level 2 & 3",">100 - 300","164.49","Q3 2016"
"2220","04","Level 2 & 3",">300","117.80","Q3 2016"
"2221","04","Level 4 & Above","30 & Below","NA","Q3 2016"
"2222","04","Level 4 & Above",">30 - 100","NA","Q3 2016"
"2223","04","Level 4 & Above",">100 - 300","NA","Q3 2016"
"2224","04","Level 4 & Above",">300","NA","Q3 2016"
"2225","04","B1 & Below","30 & Below","NA","Q4 2016"
"2226","04","B1 & Below",">30 - 100","NA","Q4 2016"
"2227","04","B1 & Below",">100 - 300","NA","Q4 2016"
"2228","04","B1 & Below",">300","NA","Q4 2016"
"2229","04","Level 1","30 & Below","NA","Q4 2016"
"2230","04","Level 1",">30 - 100","NA","Q4 2016"
"2231","04","Level 1",">100 - 300","NA","Q4 2016"
"2232","04","Level 1",">300","NA","Q4 2016"
"2233","04","Level 2 & 3","30 & Below","59.32","Q4 2016"
"2234","04","Level 2 & 3",">30 - 100","NA","Q4 2016"
"2235","04","Level 2 & 3",">100 - 300","NA","Q4 2016"
"2236","04","Level 2 & 3",">300","NA","Q4 2016"
"2237","04","Level 4 & Above","30 & Below","NA","Q4 2016"
"2238","04","Level 4 & Above",">30 - 100","NA","Q4 2016"
"2239","04","Level 4 & Above",">100 - 300","NA","Q4 2016"
"2240","04","Level 4 & Above",">300","NA","Q4 2016"
"2241","04","B1 & Below","30 & Below","NA","Q1 2017"
"2242","04","B1 & Below",">30 - 100","NA","Q1 2017"
"2243","04","B1 & Below",">100 - 300","NA","Q1 2017"
"2244","04","B1 & Below",">300","NA","Q1 2017"
"2245","04","Level 1","30 & Below","NA","Q1 2017"
"2246","04","Level 1",">30 - 100","61.04","Q1 2017"
"2247","04","Level 1",">100 - 300","NA","Q1 2017"
"2248","04","Level 1",">300","NA","Q1 2017"
"2249","04","Level 2 & 3","30 & Below","NA","Q1 2017"
"2250","04","Level 2 & 3",">30 - 100","NA","Q1 2017"
"2251","04","Level 2 & 3",">100 - 300","NA","Q1 2017"
"2252","04","Level 2 & 3",">300","NA","Q1 2017"
"2253","04","Level 4 & Above","30 & Below","NA","Q1 2017"
"2254","04","Level 4 & Above",">30 - 100","NA","Q1 2017"
"2255","04","Level 4 & Above",">100 - 300","NA","Q1 2017"
"2256","04","Level 4 & Above",">300","NA","Q1 2017"
"2257","04","B1 & Below","30 & Below","678.57","Q2 2017"
"2258","04","B1 & Below",">30 - 100","NA","Q2 2017"
"2259","04","B1 & Below",">100 - 300","317.54","Q2 2017"
"2260","04","B1 & Below",">300","NA","Q2 2017"
"2261","04","Level 1","30 & Below","414.43","Q2 2017"
"2262","04","Level 1",">30 - 100","177.28","Q2 2017"
"2263","04","Level 1",">100 - 300","105.48","Q2 2017"
"2264","04","Level 1",">300","139.01","Q2 2017"
"2265","04","Level 2 & 3","30 & Below","296.00","Q2 2017"
"2266","04","Level 2 & 3",">30 - 100","144.42","Q2 2017"
"2267","04","Level 2 & 3",">100 - 300","153.93","Q2 2017"
"2268","04","Level 2 & 3",">300","54.31","Q2 2017"
"2269","04","Level 4 & Above","30 & Below","NA","Q2 2017"
"2270","04","Level 4 & Above",">30 - 100","NA","Q2 2017"
"2271","04","Level 4 & Above",">100 - 300","NA","Q2 2017"
"2272","04","Level 4 & Above",">300","NA","Q2 2017"
"2273","04","B1 & Below","30 & Below","NA","Q3 2017"
"2274","04","B1 & Below",">30 - 100","NA","Q3 2017"
"2275","04","B1 & Below",">100 - 300","NA","Q3 2017"
"2276","04","B1 & Below",">300","NA","Q3 2017"
"2277","04","Level 1","30 & Below","278.14","Q3 2017"
"2278","04","Level 1",">30 - 100","243.93","Q3 2017"
"2279","04","Level 1",">100 - 300","115.32","Q3 2017"
"2280","04","Level 1",">300","NA","Q3 2017"
"2281","04","Level 2 & 3","30 & Below","NA","Q3 2017"
